date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-04-02,259,956,268,21790375,238
2025-04-03,269,976,279,22687908,258
2025-04-04,322,1308,359,32406002,306
2025-04-05,300,1392,384,39246233,291
2025-04-06,205,662,235,17241049,194
2025-04-07,112,314,141,7424704,103
2025-04-08,128,355,143,8822968,119
2025-04-09,186,641,256,16592002,162
2025-04-10,146,616,215,13938066,136
2025-04-11,251,919,288,23395733,245
2025-04-12,384,1329,364,36675079,375
2025-04-13,246,780,245,20041762,236
2025-04-14,136,410,185,11598947,127
2025-04-15,130,440,180,11390629,125
2025-04-16,94,991,271,20005250,82
2025-04-17,107,1119,331,22991461,104
2025-04-18,149,1398,385,30095478,144
2025-04-19,321,1320,371,34743808,315
2025-04-20,224,770,283,19933227,212
2025-04-21,140,530,225,12806817,130
2025-04-22,115,443,169,9625688,111
2025-04-23,115,308,146,8062810,106
2025-04-24,136,457,185,11125384,130
2025-04-25,186,685,238,16016047,179
2025-04-26,323,1058,295,30874170,304
2025-04-27,266,710,238,20520647,243
2025-04-28,189,564,180,16548095,184
2025-04-29,198,517,180,14045048,184
2025-04-30,217,522,189,13657218,195
2025-05-01,218,607,200,16541681,204
2025-05-02,185,520,166,14879665,178
2025-05-03,506,1442,404,51980110,415
2025-05-04,388,1474,411,54548053,357
2025-05-05,212,853,270,31171619,210
2025-05-06,43,124,88,4078079,41
2025-05-07,56,149,93,4996111,52
2025-05-08,49,257,70,5140170,42
2025-05-09,94,521,131,10112783,85
2025-05-10,173,635,221,18984849,164
2025-05-11,101,427,178,10653795,93
2025-05-12,93,371,158,8341817,87
2025-05-13,82,470,172,12160503,75
2025-05-14,58,313,112,6115337,51
2025-05-15,86,425,118,8566296,81
2025-05-16,173,633,233,16157071,169
2025-05-17,233,886,265,25917804,229
2025-05-18,122,513,158,12667958,113
2025-05-19,79,382,104,7808318,75
2025-05-20,77,314,171,12875981,72
2025-05-21,70,558,122,10674318,60
2025-05-22,102,362,201,10262186,95
2025-05-23,181,633,231,15233751,169
2025-05-24,195,911,248,25884016,191
2025-05-25,125,535,175,13283305,120
2025-05-26,71,236,136,5778162,63
2025-05-27,42,138,93,3767031,40
2025-05-28,56,402,87,7757230,52
2025-05-29,71,538,200,10018739,67
2025-05-30,163,520,182,11832401,154
2025-05-31,128,575,201,16040366,126
2025-06-01,51,232,135,6275232,51
2025-06-02,45,251,131,5096805,44
2025-06-03,43,245,146,5992749,41
2025-06-04,23,175,121,4077185,22
2025-06-05,45,342,60,6045010,40
2025-06-06,93,527,176,11450628,91
2025-06-07,122,493,178,14251534,120
2025-06-08,68,302,142,7851674,66
2025-06-09,39,331,133,9055370,35
2025-06-10,21,164,53,3684070,17
2025-06-11,28,245,92,4639417,24
2025-06-12,45,264,131,5829225,43
2025-06-13,65,324,158,8434421,60
2025-06-14,119,667,205,18229505,117
2025-06-15,50,240,118,5500296,50
2025-06-16,35,154,107,3102303,34
2025-06-17,21,88,93,2402160,19
2025-06-18,30,121,87,2963742,27
2025-06-19,19,292,113,5446970,19
2025-06-20,83,370,153,8424274,73
2025-06-21,56,715,197,19220668,54
2025-06-22,46,566,168,12422585,46
2025-06-23,15,74,93,2377735,15
2025-06-24,6,71,24,1649260,6
2025-06-25,10,198,113,3849800,10
2025-06-26,24,166,41,3679835,20
2025-06-27,38,302,85,6013316,37
2025-06-28,59,658,160,17477752,57
2025-06-29,23,187,54,3945514,22
2025-06-30,7,19,9,518150,7
2025-07-01,5,15,5,389850,5
