date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-03-12,138,548,156,11592051,133
2024-03-13,152,529,155,12271405,149
2024-03-14,161,529,150,11511398,159
2024-03-15,253,962,269,22887493,246
2024-03-16,299,1262,308,33484652,295
2024-03-17,220,730,205,19876106,214
2024-03-18,203,712,188,16080896,195
2024-03-19,265,862,223,20650450,251
2024-03-20,230,726,190,18651065,228
2024-03-21,224,741,207,18545906,214
2024-03-22,280,1283,304,28699524,279
2024-03-23,343,1419,337,37044182,333
2024-03-24,296,1124,261,25664934,291
2024-03-25,221,776,180,18126041,217
2024-03-26,220,737,170,17117193,213
2024-03-27,193,849,212,18806183,185
2024-03-28,223,808,218,19608809,215
2024-03-29,272,1006,257,23918176,257
2024-03-30,301,1082,286,30568867,287
2024-03-31,247,874,228,19825961,240
2024-04-01,178,652,173,14323509,164
2024-04-02,144,527,106,11620097,142
2024-04-03,155,466,105,10281570,145
2024-04-04,146,572,141,11526713,136
2024-04-05,191,799,210,17655509,183
2024-04-06,212,961,234,23446498,211
2024-04-07,181,595,163,13755090,179
2024-04-08,116,505,153,10105031,110
2024-04-09,101,380,105,7855518,95
2024-04-10,142,615,165,12582352,133
2024-04-11,115,459,140,10589570,112
2024-04-12,195,809,240,19709644,191
2024-04-13,158,938,209,20468621,157
2024-04-14,188,756,242,18919552,184
2024-04-15,112,439,142,10417890,112
2024-04-16,53,237,63,5789230,52
2024-04-17,51,938,213,12118340,46
2024-04-18,54,984,226,12148620,49
2024-04-19,86,1174,292,16114018,82
2024-04-20,193,887,206,22419444,191
2024-04-21,184,697,211,16773414,179
2024-04-22,111,516,173,10628437,101
2024-04-23,106,384,91,8322874,102
2024-04-24,106,335,95,8103140,101
2024-04-25,109,412,103,9262306,106
2024-04-26,165,628,169,14854503,164
2024-04-27,183,553,128,14132670,155
2024-04-28,143,502,123,14898437,138
2024-04-29,104,332,86,6925936,94
2024-04-30,70,203,60,5028626,61
2024-05-01,65,279,73,6529120,62
2024-05-02,92,289,68,6484420,86
2024-05-03,229,699,169,20754958,185
2024-05-04,127,572,132,15361262,119
2024-05-05,58,469,111,13157890,57
2024-05-06,28,132,46,2437620,28
2024-05-07,5,13,1,412500,3
2024-05-08,11,28,6,1126000,10
2024-05-09,9,130,21,2183500,7
2024-05-10,59,552,157,12091802,52
2024-05-11,62,672,183,16462851,59
2024-05-12,56,319,98,6233366,53
2024-05-13,50,244,75,4877915,48
2024-05-14,35,460,58,6298420,29
2024-05-15,39,185,59,3300720,30
2024-05-16,34,277,91,6005286,33
2024-05-17,80,345,114,6759470,74
2024-05-18,97,449,112,11139590,97
2024-05-19,60,339,102,6008362,57
2024-05-20,30,209,58,4440700,27
2024-05-21,18,213,69,3391630,16
2024-05-22,9,94,41,1820060,9
2024-05-23,28,202,52,3526680,26
2024-05-24,60,333,113,5744377,59
2024-05-25,75,356,90,7897390,75
2024-05-26,39,229,80,4150547,38
2024-05-27,13,137,46,2976980,13
2024-05-28,13,115,46,1894420,9
2024-05-29,14,296,27,3614606,9
2024-05-30,14,352,48,4813894,13
2024-05-31,30,270,100,4843870,27
2024-06-01,48,248,68,4164136,47
2024-06-02,15,186,60,4117091,14
2024-06-03,17,155,55,2760750,16
2024-06-04,5,22,6,327030,3
2024-06-05,6,38,12,768240,7
2024-06-06,14,304,58,4529560,13
2024-06-07,32,316,93,4775680,31
2024-06-08,23,119,24,2616870,22
2024-06-09,23,133,45,2197880,22
