date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2023-12-13,207,1179,321,26997260,171
2023-12-14,195,632,261,18256589,177
2023-12-15,265,1441,423,38787931,249
2023-12-16,407,1529,501,52040458,393
2023-12-17,283,979,375,27575204,272
2023-12-18,210,516,225,17717303,194
2023-12-19,124,439,126,14030084,115
2023-12-20,163,558,202,17124903,149
2023-12-21,151,469,175,14871984,137
2023-12-22,235,1103,325,30558731,222
2023-12-23,330,1431,446,42377210,328
2023-12-24,312,875,343,26626326,300
2023-12-25,245,709,290,18338965,225
2023-12-26,312,945,343,24921524,290
2023-12-27,330,1220,393,32820414,311
2023-12-28,311,1447,411,44572602,294
2023-12-29,367,1783,487,55868005,336
2023-12-30,448,1390,486,48253900,413
2023-12-31,547,1655,550,66806931,421
2024-01-01,413,1288,412,46469517,320
2024-01-02,415,1458,484,49916233,369
2024-01-03,419,1292,452,43577394,395
2024-01-04,381,1119,387,32248658,337
2024-01-05,352,1115,367,30316242,339
2024-01-06,352,1067,391,38087680,330
2024-01-07,301,1119,328,37115702,288
2024-01-08,80,257,94,8702746,78
2024-01-09,9,22,8,1949900,9
2024-01-10,22,42,12,3290100,16
2024-01-11,22,104,49,3849300,22
2024-01-12,86,691,189,14845215,87
2024-01-13,193,1092,277,30695520,189
2024-01-14,144,475,204,13105315,125
2024-01-15,102,349,152,11525818,91
2024-01-16,99,240,86,8725382,79
2024-01-17,60,149,59,4170450,49
2024-01-18,74,398,132,9688190,63
2024-01-19,123,670,180,17704125,117
2024-01-20,231,1187,355,35291947,228
2024-01-21,142,534,188,15963038,136
2024-01-22,91,406,147,11025975,77
2024-01-23,66,289,111,7184898,54
2024-01-24,60,480,108,9396175,51
2024-01-25,86,398,148,8827997,69
2024-01-26,160,632,271,17974606,140
2024-01-27,225,827,306,29730082,214
2024-01-28,118,618,211,15443593,110
2024-01-29,55,204,92,5612630,42
2024-01-30,52,235,86,5789670,46
2024-01-31,53,149,71,5404743,47
2024-02-01,35,231,84,6227895,32
2024-02-02,119,480,175,14832449,114
2024-02-03,153,761,236,21165835,151
2024-02-04,74,339,132,8416610,71
2024-02-05,67,367,101,6872162,60
2024-02-06,28,125,21,3059331,22
2024-02-07,26,80,28,2435600,23
2024-02-08,49,207,89,5876320,44
2024-02-09,95,658,234,18327842,91
2024-02-10,276,1024,324,32910456,250
2024-02-11,216,661,277,23308035,201
2024-02-12,63,302,99,10816195,59
2024-02-13,34,220,77,3933610,30
2024-02-14,42,145,58,4420010,36
2024-02-15,56,368,154,9076450,46
2024-02-16,95,448,165,11915235,89
2024-02-17,148,784,280,25458175,144
2024-02-18,76,386,133,10190876,73
2024-02-19,46,393,150,9023990,43
2024-02-20,50,420,131,8589080,46
2024-02-21,38,136,54,4004216,33
2024-02-22,102,397,152,12233175,98
2024-02-23,255,859,291,27440522,238
2024-02-24,139,512,182,18952707,131
2024-02-25,67,343,171,8266621,60
2024-02-26,54,400,115,6901810,45
2024-02-27,25,71,53,2027120,19
2024-02-28,16,71,32,2275480,15
2024-02-29,16,184,78,3952970,16
2024-03-01,52,168,55,4790543,50
2024-03-02,92,445,160,12157304,92
2024-03-03,33,133,52,3658630,32
2024-03-04,27,192,61,4088936,23
2024-03-05,22,189,60,3942490,20
2024-03-06,27,181,58,5290580,24
2024-03-07,31,163,57,4249370,27
2024-03-08,54,352,116,5612824,48
2024-03-09,138,626,227,22469045,135
2024-03-10,53,269,90,6922181,47
2024-03-11,29,209,64,3765236,25
