date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-06-06,99,1005,224,17850554,96
2024-06-07,165,1358,378,29755702,162
2024-06-08,208,928,263,25480159,207
2024-06-09,176,984,287,21195822,167
2024-06-10,93,528,168,12079900,91
2024-06-11,88,611,160,11317925,83
2024-06-12,81,531,171,10668075,77
2024-06-13,106,651,213,16128060,99
2024-06-14,185,1050,289,21752879,178
2024-06-15,200,1234,288,29943543,198
2024-06-16,227,948,237,20053545,217
2024-06-17,113,722,198,14958350,108
2024-06-18,86,441,146,8773385,77
2024-06-19,69,451,132,7810536,71
2024-06-20,110,797,192,13779677,103
2024-06-21,251,1076,319,23003411,241
2024-06-22,216,1091,272,28035378,214
2024-06-23,164,679,181,14601920,159
2024-06-24,85,349,121,8595335,81
2024-06-25,53,387,93,7960535,53
2024-06-26,77,602,150,11791062,73
2024-06-27,102,466,131,8887667,92
2024-06-28,149,1195,292,22129335,145
2024-06-29,203,953,224,25272244,203
2024-06-30,139,523,143,9833568,127
2024-07-01,51,336,99,7900040,48
2024-07-02,60,437,99,6092795,52
2024-07-03,38,328,83,5972964,40
2024-07-04,73,431,127,8371898,67
2024-07-05,153,907,221,16705601,149
2024-07-06,169,813,237,20616951,168
2024-07-07,121,519,154,10923115,116
2024-07-08,50,246,97,4175899,46
2024-07-09,44,265,92,5495714,42
2024-07-10,48,282,64,5580396,43
2024-07-11,63,475,175,11197373,57
2024-07-12,168,854,220,15742407,157
2024-07-13,324,1146,283,31418005,287
2024-07-14,197,899,232,25190344,196
2024-07-15,80,389,120,8614395,77
2024-07-16,40,246,64,6373030,39
2024-07-17,68,421,98,7836537,65
2024-07-18,57,565,168,12660510,54
2024-07-19,104,483,145,10057247,99
2024-07-20,148,525,111,13718274,135
2024-07-21,138,551,134,11421313,127
2024-07-22,96,530,148,10055716,87
2024-07-23,77,475,78,6664356,64
2024-07-24,82,430,109,8047927,75
2024-07-25,154,588,156,11813109,139
2024-07-26,239,1069,251,22988631,199
2024-07-27,219,960,202,22207838,195
2024-07-28,230,885,205,18384867,199
2024-07-29,140,684,191,14265025,122
2024-07-30,103,455,103,9046161,94
2024-07-31,87,354,95,7188566,84
2024-08-01,151,462,101,8940943,127
2024-08-02,162,744,180,14466383,150
2024-08-03,123,489,121,13900748,116
2024-08-04,101,441,112,10615961,91
2024-08-05,86,341,106,9107325,70
2024-08-06,74,524,143,11177635,65
2024-08-07,92,311,78,8143696,72
2024-08-08,140,433,99,10086115,113
2024-08-09,166,512,108,11758181,160
2024-08-10,228,918,168,24145490,190
2024-08-11,211,878,216,28671775,192
2024-08-12,231,788,180,24933087,205
2024-08-13,140,560,138,18526030,116
2024-08-14,98,500,125,15512680,86
2024-08-15,95,354,89,10425810,83
2024-08-16,162,652,169,16900723,143
2024-08-17,103,632,116,15518576,98
2024-08-18,139,541,132,10511790,123
2024-08-19,121,514,139,10616275,105
2024-08-20,75,423,114,9203580,63
2024-08-21,24,87,22,2523108,23
2024-08-22,38,122,32,3533968,33
2024-08-23,41,165,37,4737941,37
2024-08-24,30,124,35,4779538,30
2024-08-25,45,161,40,4758127,41
2024-08-26,39,215,72,5141705,37
2024-08-27,30,72,12,2031627,27
2024-08-28,12,22,4,666996,10
2024-08-29,18,42,11,1045490,15
2024-08-30,22,60,13,1590050,20
2024-08-31,13,147,34,3463490,14
2024-09-01,15,34,7,1109650,13
2024-09-02,8,16,11,491920,7
2024-09-03,9,57,3,1025640,7
