date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-11-09,346,1483,421,50799629,340
2024-11-10,373,1385,426,41237605,361
2024-11-11,340,1143,368,33099820,314
2024-11-12,279,1059,338,32513652,264
2024-11-13,260,1015,366,31746059,246
2024-11-14,297,1187,394,33253630,293
2024-11-15,281,1383,451,41643731,270
2024-11-16,365,1674,445,54434999,352
2024-11-17,353,1478,421,41702595,349
2024-11-18,299,1112,328,31788732,278
2024-11-19,269,824,280,25851909,253
2024-11-20,232,1022,304,28605852,224
2024-11-21,270,1099,383,32448091,259
2024-11-22,248,1366,428,46422506,246
2024-11-23,361,1492,411,51928630,348
2024-11-24,319,1257,388,37079594,301
2024-11-25,217,939,313,26892925,201
2024-11-26,192,901,332,27753523,182
2024-11-27,190,800,272,22591979,184
2024-11-28,210,678,234,18512148,186
2024-11-29,253,1240,399,37282997,242
2024-11-30,324,1341,376,44883314,314
2024-12-01,224,1052,318,28401025,209
2024-12-02,103,764,221,25066969,98
2024-12-03,136,623,175,18652870,128
2024-12-04,136,456,173,15406612,127
2024-12-05,130,683,229,19205527,122
2024-12-06,175,1433,376,39305524,171
2024-12-07,314,1581,431,53098952,313
2024-12-08,225,1010,282,26294054,221
2024-12-09,137,709,236,19189390,123
2024-12-10,113,369,194,11003054,97
2024-12-11,103,443,214,12958981,96
2024-12-12,98,413,215,13366926,95
2024-12-13,190,1496,372,39419473,183
2024-12-14,291,1388,354,47504892,289
2024-12-15,168,618,229,16954619,166
2024-12-16,84,371,173,13477042,78
2024-12-17,54,197,94,8090150,52
2024-12-18,74,153,95,7069910,66
2024-12-19,52,345,115,12551609,51
2024-12-20,159,982,304,29386007,152
2024-12-21,240,1183,309,37320885,237
2024-12-22,127,437,186,13765030,123
2024-12-23,75,397,181,10722631,73
2024-12-24,88,269,134,8348205,80
2024-12-25,85,338,148,8669051,80
2024-12-26,202,875,283,21852527,188
2024-12-27,224,1404,341,40467317,215
2024-12-28,281,1363,332,43323360,265
2024-12-29,421,1498,394,52829354,385
2024-12-30,325,1233,314,42344310,298
2024-12-31,433,1359,394,54210441,322
2025-01-01,226,1288,349,50611672,208
2025-01-02,324,1320,338,47553866,292
2025-01-03,288,1088,286,40239379,272
2025-01-04,188,746,181,24766549,180
2025-01-05,90,361,96,9784241,87
2025-01-06,40,213,78,5272261,37
2025-01-07,4,10,4,545600,4
2025-01-08,13,72,22,2302320,13
2025-01-09,12,48,17,2217000,11
2025-01-10,69,419,120,11026778,67
2025-01-11,170,978,256,29871438,158
2025-01-12,181,694,207,26031223,176
2025-01-13,39,204,63,6363559,34
2025-01-14,31,162,63,4136332,27
2025-01-15,24,198,91,5035912,23
2025-01-16,32,261,101,7540100,29
2025-01-17,56,308,118,8881310,55
2025-01-18,92,468,145,15731257,92
2025-01-19,65,246,89,7025505,63
2025-01-20,20,134,75,3408840,16
2025-01-21,24,146,68,3720595,22
2025-01-22,21,253,79,5907595,20
2025-01-23,24,201,83,4593025,22
2025-01-24,59,287,112,8030449,58
2025-01-25,85,343,92,13224620,82
2025-01-26,41,279,96,8260854,39
2025-01-27,25,172,83,4451510,23
2025-01-28,30,290,92,7316200,29
2025-01-29,20,188,74,5300530,19
2025-01-30,39,309,107,6924585,35
2025-01-31,40,230,94,7749370,39
2025-02-01,86,331,71,11860440,62
2025-02-02,37,180,64,4090498,35
2025-02-03,13,166,71,3535951,13
2025-02-04,13,25,11,2022300,11
2025-02-05,8,35,13,1778200,8
2025-02-06,2,4,19,127900,2
