date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-11-28,267,828,287,22846869,241
2024-11-29,280,1309,409,40495008,269
2024-11-30,345,1565,424,51798479,334
2024-12-01,276,1270,350,35210639,263
2024-12-02,158,908,271,26959704,149
2024-12-03,202,834,246,25849503,194
2024-12-04,193,658,256,22051759,186
2024-12-05,195,810,269,25490049,187
2024-12-06,219,1504,409,41763526,215
2024-12-07,334,1612,440,54165622,332
2024-12-08,295,1175,349,33281722,288
2024-12-09,194,833,247,23082414,177
2024-12-10,191,624,206,18890325,170
2024-12-11,158,691,256,20841896,151
2024-12-12,144,734,263,20507942,141
2024-12-13,231,1614,407,44146708,224
2024-12-14,338,1526,401,51311242,336
2024-12-15,255,895,327,26761430,253
2024-12-16,155,488,189,18414231,138
2024-12-17,95,370,132,11703210,92
2024-12-18,105,620,161,14710840,97
2024-12-19,91,473,168,16101959,87
2024-12-20,224,1144,309,35870952,216
2024-12-21,297,1333,353,42485400,293
2024-12-22,215,674,239,21415102,210
2024-12-23,148,603,208,16639415,140
2024-12-24,118,370,141,10364080,110
2024-12-25,123,438,162,11171580,116
2024-12-26,279,1089,338,28327954,264
2024-12-27,273,1526,362,45790347,265
2024-12-28,309,1409,351,44569386,292
2024-12-29,426,1552,403,55083240,395
2024-12-30,376,1395,349,48741375,346
2024-12-31,426,1342,386,54244707,322
2025-01-01,269,1370,368,53958637,244
2025-01-02,362,1421,362,52218416,326
2025-01-03,336,1248,315,48020769,320
2025-01-04,283,1102,270,36954537,273
2025-01-05,140,517,140,14493266,135
2025-01-06,61,309,108,7720881,58
2025-01-07,7,17,7,1293700,7
2025-01-08,20,86,29,2723460,20
2025-01-09,26,88,33,3698860,24
2025-01-10,118,713,172,17872665,116
2025-01-11,225,1136,291,35246943,213
2025-01-12,246,835,241,31350846,238
2025-01-13,74,297,96,8943269,67
2025-01-14,68,407,108,11611355,64
2025-01-15,59,345,135,9176962,58
2025-01-16,71,400,151,12278250,67
2025-01-17,112,599,168,16057633,107
2025-01-18,202,873,258,30487722,198
2025-01-19,106,395,133,11188837,103
2025-01-20,66,291,138,10112310,62
2025-01-21,63,322,114,9285090,61
2025-01-22,50,351,117,9476475,47
2025-01-23,59,306,126,9464674,57
2025-01-24,98,473,147,13634524,97
2025-01-25,178,675,184,24661403,175
2025-01-26,99,513,154,15008784,95
2025-01-27,42,330,153,9395880,41
2025-01-28,62,466,164,13475400,59
2025-01-29,47,333,138,10177460,46
2025-01-30,73,374,148,9990065,66
2025-01-31,97,435,174,13573277,96
2025-02-01,141,780,210,37589630,114
2025-02-02,71,402,155,10705080,69
2025-02-03,39,279,130,7832221,38
2025-02-04,38,264,60,9765600,35
2025-02-05,19,58,20,2765165,18
2025-02-06,11,24,25,670635,11
2025-02-07,98,557,177,17065590,95
2025-02-08,178,629,174,22077115,168
2025-02-09,120,433,148,14572493,109
2025-02-10,72,285,100,9525989,69
2025-02-11,51,212,81,6864636,52
2025-02-12,40,180,74,4854480,35
2025-02-13,37,266,107,6189265,36
2025-02-14,48,249,104,6678910,48
2025-02-15,85,345,101,13749566,85
2025-02-16,79,448,134,13050499,73
2025-02-17,39,247,103,5677715,34
2025-02-18,33,242,84,5240283,33
2025-02-19,29,146,67,3986830,28
2025-02-20,22,192,85,4797915,22
2025-02-21,58,197,83,5397647,58
2025-02-22,156,482,114,13794674,134
2025-02-23,80,339,101,11375420,77
2025-02-24,32,154,61,3915170,29
2025-02-25,34,258,98,5688680,30
