date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-08-30,239,904,280,23456563,232
2026-08-31,102,340,119,7989843,100
2026-09-01,36,63,31,2985635,26
2026-09-02,15,52,29,2402940,15
2026-09-03,34,96,35,3370615,34
2026-09-04,286,1060,317,26942238,278
2026-09-05,296,1150,357,34205576,292
2026-09-06,231,966,325,25485621,227
2026-09-07,242,818,262,19829746,228
2026-09-08,201,832,276,19787703,190
2026-09-09,190,687,230,15656829,177
2026-09-10,218,1029,369,23421714,183
2026-09-11,301,1229,411,32025570,285
2026-09-12,343,1366,412,40050619,334
2026-09-13,295,967,312,24593838,279
2026-09-14,232,804,267,18394480,218
2026-09-15,185,825,283,16483810,180
2026-09-16,220,680,243,15679197,209
2026-09-17,188,806,285,16672686,172
2026-09-18,247,841,285,21151698,243
2026-09-19,436,1398,456,48870014,406
2026-09-20,451,1591,494,55842678,391
2026-09-21,370,1641,487,57541342,359
2026-09-22,329,1217,367,41312315,322
2026-09-23,222,614,215,16434964,199
2026-09-24,229,707,254,17895677,213
2026-09-25,194,922,335,23435422,185
2026-09-26,299,1270,405,36408571,290
2026-09-27,274,825,282,20372507,256
2026-09-28,215,852,300,21811018,193
2026-09-29,152,571,199,15312132,145
2026-09-30,105,373,128,8866743,102
2026-10-01,148,468,188,12546503,142
2026-10-02,219,807,269,21134981,204
2026-10-03,213,1035,306,32332965,200
2026-10-04,192,660,214,17825672,180
2026-10-05,146,693,191,15077864,140
2026-10-06,127,541,170,11466320,120
2026-10-07,151,623,271,15140156,139
2026-10-08,172,752,271,20197814,155
2026-10-09,223,784,253,21048013,212
2026-10-10,314,1414,432,43650219,282
2026-10-11,278,1266,383,37576458,269
2026-10-12,168,656,188,17600712,163
2026-10-13,98,422,177,9977765,92
2026-10-14,119,586,286,20033745,108
2026-10-15,123,555,222,12881126,113
2026-10-16,205,974,302,23775876,196
2026-10-17,242,1197,323,35282539,235
2026-10-18,254,1053,314,27336329,241
2026-10-19,157,802,281,19795762,150
2026-10-20,135,660,221,15145248,126
2026-10-21,110,797,271,17214268,100
2026-10-22,189,854,323,21784027,179
2026-10-23,239,1095,362,28969854,235
2026-10-24,260,1344,380,39728003,258
2026-10-25,241,995,306,25010156,232
2026-10-26,127,975,331,23357135,107
2026-10-27,141,547,186,12993119,131
2026-10-28,131,536,200,13152269,127
2026-10-29,100,650,304,13940795,94
2026-10-30,222,882,282,21915727,217
2026-10-31,247,1277,370,36310087,240
2026-11-01,174,490,170,16132687,151
2026-11-02,83,349,117,11988159,78
2026-11-03,96,527,197,17756526,86
2026-11-04,83,421,179,11984588,75
2026-11-05,108,352,132,9841407,100
2026-11-06,132,719,226,19635530,121
2026-11-07,197,1074,330,35837330,193
2026-11-08,150,637,220,20432768,145
2026-11-09,117,529,177,17537289,110
2026-11-10,72,444,182,13142412,68
2026-11-11,86,388,158,12860795,79
2026-11-12,168,888,298,22962112,148
2026-11-13,195,1063,340,30071445,190
2026-11-14,238,1177,343,40732561,229
2026-11-15,156,750,243,23740866,146
2026-11-16,114,606,218,16496523,103
2026-11-17,120,434,183,17470236,106
2026-11-18,113,430,179,14891635,105
2026-11-19,96,463,155,15066840,89
2026-11-20,172,856,271,22595034,166
2026-11-21,310,1370,382,42830216,273
2026-11-22,240,1121,333,36993043,232
2026-11-23,106,443,126,13867503,97
2026-11-24,76,415,139,14329013,65
2026-11-25,77,446,204,16125242,74
2026-11-26,87,371,166,13205752,83
2026-11-27,129,864,266,20640543,120
2026-11-28,134,635,189,21452313,130
