date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-09-20,404,1430,427,42181546,385
2025-09-21,430,1272,400,31882856,402
2025-09-22,320,971,330,24855138,314
2025-09-23,203,633,251,16165312,200
2025-09-24,229,637,258,16272258,224
2025-09-25,216,861,248,18400100,210
2025-09-26,244,940,331,24158998,238
2025-09-27,261,984,313,28776707,257
2025-09-28,300,1005,323,24969861,288
2025-09-29,213,816,288,19261144,205
2025-09-30,162,566,184,13186405,146
2025-10-01,113,347,158,9892430,102
2025-10-02,135,467,176,12594699,127
2025-10-03,230,878,288,22447532,223
2025-10-04,287,1173,372,32552422,284
2025-10-05,253,838,296,22658282,242
2025-10-06,119,432,169,10125982,106
2025-10-07,134,337,133,7533008,97
2025-10-08,136,699,225,17233164,126
2025-10-09,196,921,315,23008862,185
2025-10-10,256,1004,326,26097505,252
2025-10-11,359,1555,433,47010318,328
2025-10-12,295,1253,350,38381080,287
2025-10-13,198,762,273,20168830,192
2025-10-14,107,744,263,19481727,103
2025-10-15,139,912,221,20163843,121
2025-10-16,159,681,239,17554496,150
2025-10-17,196,879,314,23405709,190
2025-10-18,302,1141,337,36201218,288
2025-10-19,265,1009,314,25011002,249
2025-10-20,169,560,209,14856872,164
2025-10-21,156,558,219,13980816,149
2025-10-22,144,514,179,12894118,140
2025-10-23,155,907,327,28532176,148
2025-10-24,216,1123,378,30143686,210
2025-10-25,280,1382,385,42454743,273
2025-10-26,224,979,301,25163430,216
2025-10-27,161,654,271,16146207,152
2025-10-28,149,639,218,15068515,141
2025-10-29,167,566,215,14107470,155
2025-10-30,172,708,250,17247809,164
2025-10-31,232,898,297,23511050,227
2025-11-01,319,1466,421,47784009,290
2025-11-02,265,1050,327,35465441,257
2025-11-03,139,671,233,17667246,137
2025-11-04,57,217,122,5856947,49
2025-11-05,67,358,174,9577580,63
2025-11-06,142,623,234,16849508,138
2025-11-07,192,820,271,24202700,182
2025-11-08,214,1141,350,38621924,207
2025-11-09,200,1047,352,29352374,193
2025-11-10,159,613,232,17619626,149
2025-11-11,139,672,236,20964340,129
2025-11-12,152,684,263,19320617,136
2025-11-13,182,664,266,23113572,165
2025-11-14,215,1525,423,43737884,204
2025-11-15,284,1421,379,48126927,277
2025-11-16,227,1114,320,32462781,215
2025-11-17,160,760,236,20102568,148
2025-11-18,144,611,232,17802906,132
2025-11-19,144,627,255,20489781,136
2025-11-20,127,566,238,17600493,117
2025-11-21,204,1039,371,32567865,198
2025-11-22,344,1417,419,51732698,299
2025-11-23,309,1388,370,48489908,302
2025-11-24,159,808,270,21963957,154
2025-11-25,75,378,176,13921922,73
2025-11-26,138,599,220,17983666,126
2025-11-27,92,362,153,12579123,89
2025-11-28,161,739,261,22468979,155
2025-11-29,200,956,298,35648963,200
2025-11-30,112,566,143,16360992,107
2025-12-01,71,645,161,14910937,70
2025-12-02,69,285,162,10846270,63
2025-12-03,50,516,202,11836717,47
2025-12-04,54,257,140,6293863,52
2025-12-05,135,1207,330,31624536,132
2025-12-06,146,1030,310,33287531,144
2025-12-07,100,554,209,17491912,98
2025-12-08,41,194,126,6005477,41
2025-12-09,55,372,160,10645829,44
2025-12-10,44,257,146,8450444,39
2025-12-11,39,315,128,7924207,38
2025-12-12,118,846,250,24548704,117
2025-12-13,109,898,247,27710982,107
2025-12-14,73,380,166,12995815,71
2025-12-15,29,139,134,3024629,28
2025-12-16,41,169,138,7141726,37
2025-12-17,27,68,29,5098780,25
2025-12-18,21,58,33,3340146,21
2025-12-19,54,427,147,12370764,53
