date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-09-27,295,1139,372,28313923,291
2024-09-28,383,1456,373,38695650,377
2024-09-29,330,1179,333,27674523,313
2024-09-30,203,650,233,14594849,193
2024-10-01,172,576,196,12912448,165
2024-10-02,129,1281,343,25123830,119
2024-10-03,196,758,259,18454114,178
2024-10-04,301,1162,326,26875083,296
2024-10-05,287,1681,408,42947186,279
2024-10-06,307,1039,298,24938935,295
2024-10-07,212,857,299,20588932,197
2024-10-08,214,850,236,18790259,207
2024-10-09,158,758,237,17245251,157
2024-10-10,184,960,276,18122633,181
2024-10-11,278,1248,328,30109230,270
2024-10-12,301,1515,433,43909515,277
2024-10-13,363,1395,369,41736776,358
2024-10-14,314,975,271,24705413,298
2024-10-15,180,933,326,26323160,170
2024-10-16,155,701,187,15385320,150
2024-10-17,195,893,306,21509832,183
2024-10-18,236,1257,334,29243983,231
2024-10-19,236,1291,402,38863592,233
2024-10-20,227,1340,384,33770566,220
2024-10-21,192,897,331,21932505,182
2024-10-22,153,786,294,23020071,151
2024-10-23,128,732,245,16110992,122
2024-10-24,229,876,330,23611717,221
2024-10-25,286,1293,341,31639527,277
2024-10-26,251,1412,345,36854053,242
2024-10-27,251,1173,306,27682312,236
2024-10-28,203,843,257,18622736,193
2024-10-29,208,805,278,19000590,197
2024-10-30,159,850,256,18783890,153
2024-10-31,187,770,199,16446387,180
2024-11-01,187,971,276,25714545,174
2024-11-02,249,1438,349,42619552,241
2024-11-03,236,1073,321,33281829,231
2024-11-04,146,702,225,18248263,143
2024-11-05,146,591,217,15317775,136
2024-11-06,139,701,208,16706882,135
2024-11-07,180,953,282,24131665,173
2024-11-08,221,1045,331,31188784,212
2024-11-09,272,1411,340,43804711,266
2024-11-10,284,1225,330,35019288,270
2024-11-11,187,729,227,21780118,174
2024-11-12,161,784,237,24509663,155
2024-11-13,173,829,270,24672414,161
2024-11-14,195,1030,320,27864694,193
2024-11-15,202,1251,409,37709275,195
2024-11-16,280,1495,371,46134880,269
2024-11-17,257,1217,331,31269025,253
2024-11-18,165,822,217,21228943,152
2024-11-19,118,573,167,15591450,113
2024-11-20,125,741,186,18222393,117
2024-11-21,172,903,294,26800006,161
2024-11-22,163,1154,334,37486890,160
2024-11-23,311,1375,369,48232292,299
2024-11-24,211,1026,290,28071474,199
2024-11-25,108,602,166,14986906,97
2024-11-26,91,688,241,19982440,88
2024-11-27,75,509,157,12037570,70
2024-11-28,104,390,107,10571960,82
2024-11-29,169,1100,311,31492420,160
2024-11-30,258,1229,300,39556860,249
2024-12-01,106,685,188,17362600,100
2024-12-02,51,447,165,11094730,51
2024-12-03,74,459,142,13452730,68
2024-12-04,65,348,136,10664952,63
2024-12-05,73,549,174,14573517,67
2024-12-06,132,1405,339,36267700,128
2024-12-07,212,1272,331,42285399,212
2024-12-08,106,554,172,15390561,102
2024-12-09,55,541,169,14226530,50
2024-12-10,46,180,112,6217035,39
2024-12-11,46,183,114,5649485,43
2024-12-12,53,199,125,7774890,50
2024-12-13,123,1271,297,31808178,119
2024-12-14,161,952,242,31483355,159
2024-12-15,57,329,138,8426048,55
2024-12-16,39,266,123,9884220,38
2024-12-17,32,175,41,5646050,32
2024-12-18,20,42,12,1680305,17
2024-12-19,30,73,24,3499445,30
2024-12-20,67,524,149,16714365,66
2024-12-21,94,375,102,10272120,91
2024-12-22,34,193,78,6431010,30
2024-12-23,18,184,73,4121522,17
2024-12-24,27,138,60,3648110,27
2024-12-25,34,207,71,4471970,33
