date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-10-02,126,1138,361,24750110,118
2024-10-03,197,707,248,17467564,180
2024-10-04,307,1184,338,27398268,302
2024-10-05,298,1717,418,43854036,290
2024-10-06,325,1105,321,26558490,312
2024-10-07,214,845,292,20331052,199
2024-10-08,219,859,240,18993421,211
2024-10-09,162,766,239,17255501,161
2024-10-10,180,980,280,18444233,177
2024-10-11,289,1277,339,30204740,280
2024-10-12,354,1613,437,46303253,328
2024-10-13,377,1469,394,43912123,372
2024-10-14,321,1004,275,25329422,305
2024-10-15,176,840,289,24977490,166
2024-10-16,169,739,198,16092615,163
2024-10-17,203,917,317,22048682,191
2024-10-18,241,1274,339,29597663,236
2024-10-19,245,1328,415,39880642,242
2024-10-20,228,1368,393,34161908,222
2024-10-21,200,924,340,22522825,190
2024-10-22,163,804,300,23165091,162
2024-10-23,129,728,241,15968049,124
2024-10-24,244,933,359,24971221,235
2024-10-25,292,1328,349,32069750,281
2024-10-26,257,1457,356,37468923,248
2024-10-27,283,1273,336,29760172,267
2024-10-28,214,871,268,19307377,202
2024-10-29,220,829,286,20066250,207
2024-10-30,170,896,270,19914040,166
2024-10-31,204,808,212,17623007,196
2024-11-01,186,966,276,25446665,173
2024-11-02,304,1571,360,45418045,294
2024-11-03,223,1063,,30100414,220
2024-11-04,123,532,147,13526893,123
2024-11-05,129,498,182,12969745,120
2024-11-06,129,577,186,14744792,126
2024-11-07,155,619,204,17446365,148
2024-11-08,198,786,266,24343319,189
2024-11-09,217,1050,258,33784541,212
2024-11-10,235,981,261,28218224,224
2024-11-11,164,614,192,18901358,150
2024-11-12,146,720,211,22827613,140
2024-11-13,149,731,227,22014094,138
2024-11-14,164,843,265,22888740,162
2024-11-15,169,966,327,30028785,164
2024-11-16,236,1228,300,37138180,225
2024-11-17,219,946,258,24182385,217
2024-11-18,153,689,186,18485813,142
2024-11-19,106,504,139,13198970,101
2024-11-20,95,635,150,14887193,92
2024-11-21,146,786,257,22995856,139
2024-11-22,134,1014,280,32426050,131
2024-11-23,263,1056,278,37987697,253
2024-11-24,175,783,227,22147484,166
2024-11-25,98,569,153,13592882,89
2024-11-26,78,515,201,16265700,75
2024-11-27,57,303,101,7445470,52
2024-11-28,91,306,82,8823420,70
2024-11-29,148,958,270,27701120,140
2024-11-30,226,994,245,31546080,222
2024-12-01,87,523,148,13534450,81
2024-12-02,45,406,149,10119470,45
2024-12-03,66,348,117,11311770,60
2024-12-04,61,295,120,9640532,59
2024-12-05,61,517,161,13662217,56
2024-12-06,109,999,256,26750480,106
2024-12-07,211,1107,287,37067549,211
2024-12-08,102,563,167,14484011,98
2024-12-09,52,403,137,12071460,48
2024-12-10,46,157,104,5617315,37
2024-12-11,44,161,108,5234980,41
2024-12-12,52,182,121,7286490,49
2024-12-13,111,991,241,25569848,106
2024-12-14,155,902,227,29421055,153
2024-12-15,54,304,133,7784618,52
2024-12-16,39,268,123,10292300,38
2024-12-17,27,78,17,4124350,27
2024-12-18,21,43,12,2088615,18
2024-12-19,27,64,20,3597545,27
2024-12-20,63,386,122,14225725,61
2024-12-21,92,369,95,9454810,90
2024-12-22,38,202,81,6732410,34
2024-12-23,18,154,68,3894492,17
2024-12-24,29,153,62,4211910,29
2024-12-25,40,221,72,4684715,37
2024-12-26,66,275,92,5427338,55
2024-12-27,108,440,114,12369129,103
2024-12-28,157,589,128,18669923,146
2024-12-29,201,701,149,21493129,177
2024-12-30,154,661,138,17709410,141
