date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-03-16,339,1360,331,33313875,330
2025-03-17,249,830,272,22449115,238
2025-03-18,270,861,300,21396513,253
2025-03-19,365,1137,326,31148945,355
2025-03-20,439,1327,400,37418961,409
2025-03-21,400,1300,399,38266249,393
2025-03-22,409,1567,429,47906191,399
2025-03-23,316,1156,335,33078025,314
2025-03-24,245,876,260,21775201,227
2025-03-25,289,1108,299,27056140,273
2025-03-26,314,1271,322,30540125,293
2025-03-27,333,1209,332,30001301,319
2025-03-28,384,1582,409,42174486,368
2025-03-29,435,1552,413,47958769,402
2025-03-30,372,1320,364,35927660,366
2025-03-31,204,649,191,14954360,189
2025-04-01,205,842,281,19171551,194
2025-04-02,214,812,254,18518177,194
2025-04-03,216,774,223,17855954,207
2025-04-04,269,1127,309,27244080,253
2025-04-05,262,1305,338,35227050,255
2025-04-06,160,530,207,12750722,149
2025-04-07,74,223,119,4951088,67
2025-04-08,102,285,133,7373398,94
2025-04-09,124,531,220,13458924,112
2025-04-10,115,549,189,11837131,104
2025-04-11,208,837,257,20747812,205
2025-04-12,325,1136,316,30885670,316
2025-04-13,185,588,195,15232036,178
2025-04-14,96,254,147,7582542,88
2025-04-15,94,347,146,8748931,91
2025-04-16,72,979,245,19190338,61
2025-04-17,79,1114,303,22114721,77
2025-04-18,115,1401,351,29385100,110
2025-04-19,270,1141,326,31197641,262
2025-04-20,151,553,225,13861155,144
2025-04-21,105,443,205,10173067,97
2025-04-22,70,359,133,7655770,65
2025-04-23,85,204,119,5521809,73
2025-04-24,110,393,168,9403055,105
2025-04-25,139,544,185,12490468,134
2025-04-26,249,821,237,24998226,231
2025-04-27,197,527,191,16465081,177
2025-04-28,127,365,139,10976661,124
2025-04-29,149,381,139,10558590,137
2025-04-30,147,326,136,8953590,125
2025-05-01,162,443,160,12703707,152
2025-05-02,134,368,140,11119496,128
2025-05-03,463,1336,362,47986981,375
2025-05-04,336,1322,350,48484095,307
2025-05-05,145,618,214,23410839,144
2025-05-06,24,73,78,2857890,22
2025-05-07,34,92,88,3333218,31
2025-05-08,34,220,55,4051360,29
2025-05-09,67,391,107,6834837,60
2025-05-10,125,477,186,14215236,122
2025-05-11,69,297,153,7744590,63
2025-05-12,71,305,143,6693112,66
2025-05-13,51,361,125,9360185,47
2025-05-14,36,259,104,4958435,33
2025-05-15,67,357,119,7051940,63
2025-05-16,128,438,178,11502211,125
2025-05-17,178,605,209,18893385,175
2025-05-18,77,392,134,9481362,70
2025-05-19,59,338,95,6583790,56
2025-05-20,58,257,154,10746506,53
2025-05-21,61,528,112,10013408,50
2025-05-22,73,252,136,6649316,69
2025-05-23,135,479,197,11439741,124
2025-05-24,156,807,238,23166761,152
2025-05-25,84,439,158,10963391,80
2025-05-26,56,215,144,5453443,48
2025-05-27,28,133,101,3308811,27
2025-05-28,37,336,69,6857620,34
2025-05-29,59,495,188,9008198,56
2025-05-30,115,394,149,9206039,110
2025-05-31,89,421,169,12189419,88
2025-06-01,41,178,114,4826550,41
2025-06-02,33,207,121,4103725,32
2025-06-03,30,204,136,5023079,28
2025-06-04,16,156,58,3722765,15
2025-06-05,31,293,42,4885980,27
2025-06-06,78,342,93,7744184,68
2025-06-07,79,352,99,10508544,79
2025-06-08,42,192,62,5440842,40
2025-06-09,28,142,67,4786200,25
2025-06-10,17,152,35,3336670,13
2025-06-11,24,230,52,4270379,20
2025-06-12,30,203,65,4213592,30
2025-06-13,32,98,31,2128391,27
2025-06-14,67,322,62,7752013,66
