date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-09-01,75,261,78,5361358,72
2025-09-02,16,54,27,2133135,15
2025-09-03,36,94,43,3188962,33
2025-09-04,73,161,73,4669181,67
2025-09-05,276,974,313,24935035,266
2025-09-06,314,1125,355,31125557,304
2025-09-07,261,764,267,19769627,246
2025-09-08,224,823,288,18455383,211
2025-09-09,179,695,208,14725471,175
2025-09-10,195,579,219,13599217,181
2025-09-11,189,622,237,14395010,181
2025-09-12,279,1000,315,25369322,262
2025-09-13,386,1391,405,41607120,357
2025-09-14,316,1331,391,39649646,313
2025-09-15,183,535,234,14634667,173
2025-09-16,173,487,215,12528984,161
2025-09-17,165,480,193,11093465,155
2025-09-18,194,589,226,13325960,180
2025-09-19,219,765,287,19537882,212
2025-09-20,322,1207,340,35069486,305
2025-09-21,347,1056,331,27428491,327
2025-09-22,221,714,264,19212820,215
2025-09-23,160,526,221,13116539,157
2025-09-24,168,516,205,12637049,163
2025-09-25,165,797,211,16782078,160
2025-09-26,223,848,276,22135856,217
2025-09-27,228,866,286,25401272,223
2025-09-28,224,842,283,20831710,214
2025-09-29,172,704,243,16248358,164
2025-09-30,117,475,159,10863477,107
2025-10-01,69,217,130,6403673,62
2025-10-02,92,359,139,9380299,87
2025-10-03,168,695,238,17436743,163
2025-10-04,207,899,288,25651561,204
2025-10-05,157,564,223,15826231,151
2025-10-06,89,357,149,8259436,77
2025-10-07,56,210,107,5096371,53
2025-10-08,95,464,188,13248379,86
2025-10-09,127,626,238,16772291,122
2025-10-10,199,733,261,19729720,195
2025-10-11,282,1259,369,38331888,253
2025-10-12,231,937,281,29467918,224
2025-10-13,132,520,196,13968733,129
2025-10-14,83,679,230,16772213,79
2025-10-15,77,738,156,15549750,63
2025-10-16,110,540,179,13647467,102
2025-10-17,138,699,246,17614074,134
2025-10-18,224,861,257,28012695,212
2025-10-19,177,790,265,18944016,171
2025-10-20,110,372,169,10463094,106
2025-10-21,99,390,178,9954346,94
2025-10-22,94,380,146,9106967,90
2025-10-23,114,639,209,15458284,108
2025-10-24,156,967,334,25617140,153
2025-10-25,218,1164,338,34728063,213
2025-10-26,153,780,240,19038143,146
2025-10-27,92,372,188,9488556,84
2025-10-28,87,487,181,10734683,86
2025-10-29,126,439,191,11384791,117
2025-10-30,111,470,183,11382141,108
2025-10-31,148,688,236,17970205,144
2025-11-01,255,1319,371,42523321,228
2025-11-02,191,794,269,27623117,189
2025-11-03,76,418,167,11318766,74
2025-11-04,44,182,116,4869624,36
2025-11-05,46,317,157,8013534,44
2025-11-06,95,483,200,12865060,92
2025-11-07,143,688,225,20360164,135
2025-11-08,160,1018,285,32812750,154
2025-11-09,153,912,314,24816329,146
2025-11-10,114,481,205,13712463,104
2025-11-11,81,441,169,13780294,77
2025-11-12,101,558,236,15844947,91
2025-11-13,131,473,216,17449217,117
2025-11-14,160,1371,405,39208764,154
2025-11-15,239,1219,317,40227838,232
2025-11-16,180,967,289,27557657,169
2025-11-17,100,571,203,14800863,95
2025-11-18,94,455,200,12593156,85
2025-11-19,100,510,226,16853092,96
2025-11-20,104,528,243,15694668,92
2025-11-21,156,825,317,26520329,151
2025-11-22,278,1303,343,42865856,246
2025-11-23,256,1139,292,38647064,251
2025-11-24,106,639,197,16977166,101
2025-11-25,56,285,111,10933883,54
2025-11-26,93,438,172,13834628,89
2025-11-27,55,245,94,8911052,54
2025-11-28,109,568,193,16767040,107
2025-11-29,125,683,191,26026754,125
2025-11-30,51,226,91,7870708,50
