date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-08-01,370,1388,409,42415542,354
2026-08-02,367,1301,390,36096424,338
2026-08-03,327,1111,352,31441816,290
2026-08-04,315,1127,366,30107961,287
2026-08-05,330,1159,349,30391530,292
2026-08-06,343,1241,378,33404473,311
2026-08-07,340,1368,390,39721582,321
2026-08-08,382,1418,441,47768676,340
2026-08-09,381,1401,444,49267725,336
2026-08-10,375,1444,452,52725537,338
2026-08-11,393,1416,444,52385405,357
2026-08-12,388,1509,442,56826142,345
2026-08-13,359,1490,437,56138129,333
2026-08-14,338,1381,397,51092921,324
2026-08-15,268,1077,310,39576154,254
2026-08-16,299,1102,319,31658742,272
2026-08-17,358,1304,371,33336319,318
2026-08-18,334,1134,344,28833211,292
2026-08-19,238,1195,319,28265821,215
2026-08-20,316,1165,341,30256195,289
2026-08-21,311,1227,352,32222214,291
2026-08-22,304,1177,349,36141112,289
2026-08-23,356,1238,359,32994907,317
2026-08-24,275,1107,321,26606941,239
2026-08-25,234,913,260,21639323,206
2026-08-26,195,1042,306,22772281,179
2026-08-27,212,805,256,20553306,200
2026-08-28,281,960,292,24188740,258
2026-08-29,209,980,282,30831799,203
2026-08-30,164,670,198,17408155,156
2026-08-31,59,225,78,5289833,57
2026-09-01,19,30,15,1425785,11
2026-09-02,11,26,12,1311690,11
2026-09-03,18,44,19,1698020,18
2026-09-04,222,856,246,20324856,216
2026-09-05,189,830,252,25192603,187
2026-09-06,146,694,248,17204866,146
2026-09-07,147,557,175,13906288,139
2026-09-08,121,571,175,13294559,111
2026-09-09,102,455,137,10096748,92
2026-09-10,160,867,306,18963906,126
2026-09-11,214,956,324,23720588,203
2026-09-12,234,1015,312,30046735,232
2026-09-13,152,512,174,13424735,142
2026-09-14,125,460,160,10571710,117
2026-09-15,88,507,177,9762019,83
2026-09-16,94,276,103,7050554,86
2026-09-17,96,529,190,10437830,84
2026-09-18,138,519,175,13776490,129
2026-09-19,333,1084,356,37174028,300
2026-09-20,411,1491,470,52471017,354
2026-09-21,319,1463,437,49632015,308
2026-09-22,203,740,236,26576559,197
2026-09-23,119,338,128,9403516,105
2026-09-24,108,332,129,8341874,96
2026-09-25,108,657,234,16976168,102
2026-09-26,166,727,232,21915109,161
2026-09-27,148,455,159,11656762,137
2026-09-28,124,588,200,15241490,112
2026-09-29,77,319,129,9423633,75
2026-09-30,52,198,86,4519974,49
2026-10-01,93,270,117,6861237,88
2026-10-02,125,473,161,12238209,113
2026-10-03,135,570,183,18463726,122
2026-10-04,90,360,116,10061494,82
2026-10-05,73,436,113,9504600,68
2026-10-06,64,349,106,7238016,57
2026-10-07,68,340,180,7999380,60
2026-10-08,102,640,219,16894435,92
2026-10-09,133,543,171,14213833,127
2026-10-10,246,1250,374,38610844,221
2026-10-11,186,922,279,26730365,181
2026-10-12,86,304,103,9082482,82
2026-10-13,43,243,121,6033768,40
2026-10-14,52,356,220,14683151,45
2026-10-15,75,376,159,9100765,67
2026-10-16,124,661,216,17092293,117
2026-10-17,130,584,179,18040703,125
2026-10-18,134,621,193,16776046,122
2026-10-19,73,390,159,9486192,71
2026-10-20,70,323,134,8465638,62
2026-10-21,64,668,226,13825789,57
2026-10-22,112,590,234,15649044,106
2026-10-23,147,747,255,20606164,141
2026-10-24,152,1026,294,31477643,151
2026-10-25,130,596,179,15441918,125
2026-10-26,78,808,259,18584165,57
2026-10-27,73,313,113,7678341,66
2026-10-28,69,349,144,8971519,67
2026-10-29,60,348,151,6126497,57
2026-10-30,121,531,178,13571691,118
