date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-04-15,62,744,323,6570963,58
2026-04-16,158,1041,434,14804886,153
2026-04-17,233,1346,452,23748612,227
2026-04-18,354,1279,410,36474135,349
2026-04-19,280,859,305,23986994,264
2026-04-20,178,601,235,16104328,165
2026-04-21,155,541,201,13220764,150
2026-04-22,174,534,205,13869635,167
2026-04-23,167,525,189,12772462,158
2026-04-24,228,837,289,22387721,222
2026-04-25,287,1081,352,32695159,282
2026-04-26,198,653,226,16034136,193
2026-04-27,162,525,186,12429096,151
2026-04-28,166,560,205,13599959,160
2026-04-29,264,707,276,21121924,243
2026-04-30,312,854,330,24886061,294
2026-05-01,259,833,287,24124443,247
2026-05-02,419,1361,442,49846306,383
2026-05-03,428,1470,481,57505647,372
2026-05-04,362,1460,457,56832421,344
2026-05-05,274,971,314,36154510,269
2026-05-06,121,345,128,10042427,110
2026-05-07,129,430,148,10875894,123
2026-05-08,101,393,132,9952497,97
2026-05-09,190,651,225,21133924,186
2026-05-10,110,431,168,11287936,104
2026-05-11,108,488,211,12875934,104
2026-05-12,59,224,91,9459770,57
2026-05-13,69,417,164,12522750,63
2026-05-14,88,334,133,7756096,80
2026-05-15,195,889,268,21653035,190
2026-05-16,224,909,313,28872706,219
2026-05-17,169,688,248,18281226,162
2026-05-18,152,415,160,11258326,140
2026-05-19,126,636,280,15320788,114
2026-05-20,91,662,273,12846460,90
2026-05-21,152,578,237,13151133,148
2026-05-22,185,974,287,22022040,173
2026-05-23,222,880,291,27141041,220
2026-05-24,169,593,225,15677898,162
2026-05-25,93,359,130,8186971,89
2026-05-26,84,437,150,10794273,72
2026-05-27,65,238,83,6588524,60
2026-05-28,90,572,172,12864768,86
2026-05-29,159,506,202,14503381,150
2026-05-30,181,747,245,21899059,179
2026-05-31,84,478,135,10892011,81
2026-06-01,59,218,71,5245437,55
2026-06-02,39,390,170,8574277,31
2026-06-03,52,394,146,8956498,45
2026-06-04,74,324,100,6642975,65
2026-06-05,128,861,281,17804076,121
2026-06-06,199,884,274,24987724,191
2026-06-07,108,457,186,12572722,105
2026-06-08,40,173,78,4580226,39
2026-06-09,38,151,143,4197640,35
2026-06-10,30,258,116,4898627,26
2026-06-11,55,368,160,8033448,50
2026-06-12,112,589,190,16002143,106
2026-06-13,157,883,284,26557926,153
2026-06-14,64,271,87,6859012,62
2026-06-15,33,152,58,3953903,33
2026-06-16,34,100,43,3031548,32
2026-06-17,21,350,131,4946127,21
2026-06-18,55,225,75,5124575,50
2026-06-19,94,428,139,11003759,89
2026-06-20,112,570,177,16300324,111
2026-06-21,63,237,77,6327412,60
2026-06-22,15,50,22,1671438,15
2026-06-23,35,117,50,2943650,31
2026-06-24,35,270,95,6376102,31
2026-06-25,33,359,137,6190566,31
2026-06-26,75,334,105,7302917,71
2026-06-27,104,476,143,13875617,102
2026-06-28,54,278,92,7471601,54
2026-06-29,32,102,36,2362057,31
2026-06-30,14,39,31,988015,14
2026-07-01,13,161,53,3530860,12
2026-07-02,21,114,34,2850180,20
2026-07-03,45,295,91,7491158,45
2026-07-04,68,597,138,14765366,65
2026-07-05,32,292,69,5486197,30
2026-07-06,16,135,16,2799258,13
2026-07-07,15,41,16,831640,13
2026-07-08,15,149,37,2849086,14
2026-07-09,23,102,33,2156298,22
2026-07-10,45,203,63,5176024,44
2026-07-11,50,277,70,7320555,48
2026-07-12,25,162,50,3987085,25
2026-07-13,15,40,14,1021362,14
2026-07-14,14,46,15,1070866,14
