date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-07-01,90,330,126,8670124,83
2026-07-02,128,379,144,10316670,123
2026-07-03,265,980,335,23327236,260
2026-07-04,324,1439,417,40701500,317
2026-07-05,250,938,283,22623432,239
2026-07-06,184,594,203,15588767,168
2026-07-07,122,346,130,8352720,112
2026-07-08,116,444,153,9844290,110
2026-07-09,196,632,212,14397793,179
2026-07-10,318,1087,369,27960098,311
2026-07-11,367,1418,445,40702995,361
2026-07-12,272,928,320,23171381,262
2026-07-13,139,394,152,10780959,133
2026-07-14,105,553,250,12971441,100
2026-07-15,131,574,191,12955491,116
2026-07-16,161,642,209,16040143,149
2026-07-17,267,878,293,22763805,261
2026-07-18,423,1391,434,43209973,372
2026-07-19,322,1339,406,42466655,305
2026-07-20,268,868,270,21688516,236
2026-07-21,180,740,223,18167382,163
2026-07-22,154,708,219,16901089,141
2026-07-23,216,938,261,20407933,189
2026-07-24,319,1138,332,28247595,270
2026-07-25,298,1168,340,33847661,255
2026-07-26,327,1133,330,28586864,294
2026-07-27,271,1055,306,24843569,241
2026-07-28,217,853,251,20256371,197
2026-07-29,233,900,258,21105249,209
2026-07-30,299,1153,315,27685725,260
2026-07-31,307,1322,384,33489809,290
2026-08-01,215,920,262,28254976,202
2026-08-02,220,805,236,22616889,195
2026-08-03,201,700,209,20117562,175
2026-08-04,204,662,221,17833871,183
2026-08-05,205,686,207,19040369,175
2026-08-06,200,752,219,20593784,177
2026-08-07,221,910,248,26472755,201
2026-08-08,284,1125,318,38229940,252
2026-08-09,283,1081,298,37519628,239
2026-08-10,224,920,260,36098060,197
2026-08-11,226,886,263,33201136,201
2026-08-12,248,1008,281,37835184,217
2026-08-13,244,1042,289,40036298,220
2026-08-14,204,892,254,35171977,196
2026-08-15,157,646,190,25708996,150
2026-08-16,165,614,170,18394964,145
2026-08-17,240,890,239,22041125,205
2026-08-18,196,730,205,17392956,161
2026-08-19,155,955,237,20786516,137
2026-08-20,208,819,230,20564138,189
2026-08-21,204,833,238,21519181,189
2026-08-22,155,644,184,20739319,145
2026-08-23,207,779,212,19482298,175
2026-08-24,148,632,173,13679743,126
2026-08-25,127,494,138,11474202,110
2026-08-26,114,716,178,15202446,103
2026-08-27,111,452,137,11031479,104
2026-08-28,137,498,141,11825618,123
2026-08-29,117,613,165,19718234,113
2026-08-30,74,368,94,9248503,68
2026-08-31,29,95,35,2488097,28
2026-09-01,26,23,94,1237980,9
2026-09-02,6,21,91,972650,6
2026-09-03,17,41,101,1552144,17
2026-09-04,125,552,237,12212453,121
2026-09-05,116,465,234,14640193,114
2026-09-06,89,490,262,11658871,91
2026-09-07,93,347,187,8108176,85
2026-09-08,64,384,195,8328992,58
2026-09-09,64,334,178,6861928,56
2026-09-10,112,693,249,14915175,81
2026-09-11,132,687,230,16229527,127
2026-09-12,141,668,201,20027989,139
2026-09-13,71,293,89,7053645,67
2026-09-14,63,258,88,5446393,55
2026-09-15,38,128,46,3156314,36
2026-09-16,43,147,48,3611924,37
2026-09-17,53,234,66,5541317,48
2026-09-18,76,283,95,7675470,68
2026-09-19,208,684,216,23463683,182
2026-09-20,289,1107,347,37892893,248
2026-09-21,206,1025,292,34011059,198
2026-09-22,125,472,153,17067946,122
2026-09-23,59,155,60,4572657,48
2026-09-24,58,198,66,5522156,50
2026-09-25,51,320,105,8346953,49
2026-09-26,101,542,165,15564555,97
2026-09-27,75,277,86,6730324,70
2026-09-28,66,407,124,10430375,57
2026-09-29,20,130,42,4862245,20
