date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-01-26,227,899,289,26444462,223
2025-01-27,144,513,219,17023977,139
2025-01-28,171,677,269,21402163,155
2025-01-29,139,573,221,18820221,134
2025-01-30,149,568,237,17375246,140
2025-01-31,230,931,325,28382272,229
2025-02-01,278,1236,364,46036442,274
2025-02-02,197,916,305,26553255,189
2025-02-03,133,747,278,19271317,127
2025-02-04,128,546,172,16878132,118
2025-02-05,56,175,94,7412811,56
2025-02-06,76,256,114,6381598,74
2025-02-07,229,922,320,29873931,214
2025-02-08,368,1224,363,41926537,355
2025-02-09,342,1088,355,34086907,323
2025-02-10,221,777,219,22498047,212
2025-02-11,153,639,222,18372068,150
2025-02-12,142,576,208,16472238,133
2025-02-13,135,612,257,17763223,125
2025-02-14,213,715,259,22026606,207
2025-02-15,297,1333,356,42886663,295
2025-02-16,224,999,302,29023076,218
2025-02-17,144,675,261,18437148,134
2025-02-18,129,556,220,16266212,125
2025-02-19,115,460,202,13275361,107
2025-02-20,129,576,254,16954586,127
2025-02-21,214,818,277,26273664,212
2025-02-22,418,1410,415,45793640,382
2025-02-23,358,1386,396,48957560,353
2025-02-24,140,429,173,13750588,136
2025-02-25,125,494,243,13894193,106
2025-02-26,118,627,209,18327605,113
2025-02-27,137,632,225,16315647,132
2025-02-28,144,631,230,18490624,140
2025-03-01,240,1021,289,35225319,236
2025-03-02,146,911,245,25571748,135
2025-03-03,93,471,186,13293309,84
2025-03-04,71,265,151,7994470,64
2025-03-05,69,267,132,9124349,64
2025-03-06,74,462,206,14067508,72
2025-03-07,161,707,317,20394293,155
2025-03-08,222,1148,299,38710382,220
2025-03-09,124,417,190,13685986,119
2025-03-10,85,464,209,12476878,80
2025-03-11,41,172,100,5847630,39
2025-03-12,59,230,116,5342057,52
2025-03-13,60,261,121,7451792,58
2025-03-14,157,936,303,24860693,150
2025-03-15,245,977,273,31312321,242
2025-03-16,139,774,202,16488189,136
2025-03-17,79,354,182,10258761,75
2025-03-18,78,325,167,8473668,71
2025-03-19,159,517,179,14534546,155
2025-03-20,191,631,214,18824626,176
2025-03-21,191,647,192,19327206,186
2025-03-22,244,1073,292,33895880,238
2025-03-23,124,499,169,14085838,120
2025-03-24,74,483,183,10597356,70
2025-03-25,100,469,150,10368753,92
2025-03-26,112,609,186,14484728,96
2025-03-27,144,550,175,13994761,133
2025-03-28,217,976,300,25938965,206
2025-03-29,304,1077,303,33514375,274
2025-03-30,173,635,191,17292804,170
2025-03-31,63,304,140,6506657,58
2025-04-01,81,305,146,7464172,71
2025-04-02,83,447,172,9650254,75
2025-04-03,77,321,121,7747726,71
2025-04-04,111,581,185,12040946,105
2025-04-05,96,579,127,16227602,92
2025-04-06,46,250,137,5574745,41
2025-04-07,28,160,95,3107930,26
2025-04-08,32,169,133,3934310,24
2025-04-09,51,443,187,10585090,46
2025-04-10,47,513,203,10278500,45
2025-04-11,73,330,103,8550535,71
2025-04-12,125,496,181,14312759,120
2025-04-13,44,185,120,4857900,39
2025-04-14,28,73,80,2489685,25
2025-04-15,25,107,77,2923085,25
2025-04-16,25,618,186,11070010,21
2025-04-17,32,689,231,13261175,31
2025-04-18,39,920,251,17822270,38
2025-04-19,93,464,167,12162137,91
2025-04-20,48,337,167,6849718,45
2025-04-21,36,189,133,4080335,33
2025-04-22,16,165,68,3106167,15
2025-04-23,20,86,89,2265785,20
2025-04-24,19,179,59,3505935,19
2025-04-25,28,184,65,4211983,27
2025-04-26,70,255,83,9555986,61
