date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-03-15,408,1293,437,36927551,398
2026-03-16,262,925,319,24322578,249
2026-03-17,260,813,283,21512565,247
2026-03-18,280,911,318,23219194,271
2026-03-19,401,1338,444,36913280,390
2026-03-20,457,1617,497,53728720,423
2026-03-21,404,1745,472,51375830,400
2026-03-22,327,1079,344,31160326,318
2026-03-23,228,727,242,18721154,209
2026-03-24,227,906,279,22642625,218
2026-03-25,301,959,311,25082333,283
2026-03-26,339,1204,365,31906794,310
2026-03-27,393,1527,473,41764863,370
2026-03-28,428,1630,505,53309298,407
2026-03-29,417,1479,459,41395047,407
2026-03-30,282,981,339,25429237,267
2026-03-31,163,674,223,16773207,155
2026-04-01,189,639,205,15243263,164
2026-04-02,184,674,223,16635722,173
2026-04-03,276,1045,311,25485706,263
2026-04-04,304,1136,353,35816428,295
2026-04-05,238,734,270,19551576,218
2026-04-06,136,470,207,12597814,128
2026-04-07,114,503,195,12576091,107
2026-04-08,116,457,183,11837563,114
2026-04-09,116,578,230,12468724,109
2026-04-10,222,896,313,22502198,216
2026-04-11,238,887,300,27807018,230
2026-04-12,152,482,183,13562746,149
2026-04-13,111,284,138,9823566,105
2026-04-14,86,246,93,6365677,81
2026-04-15,43,722,326,5709588,39
2026-04-16,95,858,368,9266966,91
2026-04-17,160,1155,390,17926220,157
2026-04-18,253,870,272,26029153,247
2026-04-19,173,571,190,16020902,158
2026-04-20,114,432,167,11472426,101
2026-04-21,79,341,125,8274706,76
2026-04-22,90,298,114,6981361,84
2026-04-23,112,380,130,9197970,105
2026-04-24,149,628,191,15870259,140
2026-04-25,175,658,207,20438808,172
2026-04-26,102,371,126,9232827,100
2026-04-27,76,245,89,5814729,69
2026-04-28,92,339,117,7588857,88
2026-04-29,145,355,133,10489094,132
2026-04-30,176,444,169,13764551,166
2026-05-01,152,421,158,13036899,145
2026-05-02,328,953,297,35211938,287
2026-05-03,388,1269,401,48947475,340
2026-05-04,280,1133,337,42077304,268
2026-05-05,126,435,142,17045669,122
2026-05-06,60,162,63,5387657,53
2026-05-07,70,241,83,6223021,65
2026-05-08,41,206,61,5363993,40
2026-05-09,91,346,123,11537541,89
2026-05-10,65,281,116,7446541,60
2026-05-11,56,344,131,8606926,52
2026-05-12,30,208,68,8298850,28
2026-05-13,38,361,137,10557190,35
2026-05-14,40,224,82,4351010,37
2026-05-15,113,627,164,14480472,109
2026-05-16,139,555,195,17821540,137
2026-05-17,95,390,150,10486805,89
2026-05-18,84,354,112,9490889,78
2026-05-19,70,483,221,10697452,62
2026-05-20,44,471,221,8399027,44
2026-05-21,87,344,141,7769085,83
2026-05-22,105,674,192,14368156,100
2026-05-23,126,494,168,15736561,125
2026-05-24,114,403,155,10342246,109
2026-05-25,40,178,67,2948370,37
2026-05-26,47,368,106,8564001,41
2026-05-27,36,138,49,4154489,33
2026-05-28,48,469,130,9565084,47
2026-05-29,87,256,107,6791818,81
2026-05-30,119,539,177,14762574,117
2026-05-31,45,366,97,7748037,43
2026-06-01,30,87,37,2391842,27
2026-06-02,19,291,114,5634323,16
2026-06-03,25,164,70,3550791,20
2026-06-04,43,216,60,4454984,37
2026-06-05,66,552,185,10640157,62
2026-06-06,112,537,164,15232845,110
2026-06-07,52,228,100,6279539,50
2026-06-08,26,117,72,3022900,25
2026-06-09,11,62,108,2025336,11
2026-06-10,16,205,98,3332431,14
2026-06-11,21,93,46,2540712,18
2026-06-12,27,215,69,5215533,27
2026-06-13,42,323,113,8904441,41
