date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-08-25,310,1136,343,28050140,277
2026-08-26,240,1250,364,28344269,226
2026-08-27,292,990,327,25105129,275
2026-08-28,338,1136,352,28677501,313
2026-08-29,279,1213,363,37452664,273
2026-08-30,233,885,266,22909102,226
2026-08-31,91,312,110,7423307,89
2026-09-01,36,63,31,2985635,26
2026-09-02,16,55,30,2558040,16
2026-09-03,33,90,34,3100653,33
2026-09-04,291,1091,322,27706762,283
2026-09-05,274,1080,339,32476134,270
2026-09-06,224,949,326,24753683,220
2026-09-07,237,804,256,19422686,224
2026-09-08,188,795,261,18629945,177
2026-09-09,183,671,224,15334772,170
2026-09-10,211,1017,363,23145727,176
2026-09-11,288,1204,400,31612681,273
2026-09-12,328,1349,406,39376133,321
2026-09-13,279,908,299,22856857,263
2026-09-14,213,758,255,17060200,201
2026-09-15,170,786,264,15281147,164
2026-09-16,192,597,215,14075861,180
2026-09-17,176,769,273,16012388,160
2026-09-18,228,782,267,20139026,224
2026-09-19,416,1351,439,46536528,386
2026-09-20,450,1593,496,56300913,391
2026-09-21,363,1615,480,56375597,352
2026-09-22,276,1039,317,36277733,270
2026-09-23,194,542,195,14287788,172
2026-09-24,199,626,231,15428678,185
2026-09-25,184,925,323,23094556,176
2026-09-26,271,1173,379,33800406,262
2026-09-27,244,743,255,18227334,228
2026-09-28,195,811,284,20734634,175
2026-09-29,141,541,193,14622515,138
2026-09-30,101,345,122,7776089,98
2026-10-01,141,440,179,11422585,136
2026-10-02,211,785,260,20507201,196
2026-10-03,205,1021,301,31809285,192
2026-10-04,178,625,201,17010688,166
2026-10-05,134,648,179,14105864,128
2026-10-06,117,509,160,10788697,110
2026-10-07,139,598,261,14594235,128
2026-10-08,157,713,262,19262918,142
2026-10-09,211,760,248,20268105,201
2026-10-10,304,1368,421,42668599,272
2026-10-11,260,1208,364,35885533,251
2026-10-12,142,539,167,14953135,137
2026-10-13,88,396,168,9601213,83
2026-10-14,102,521,269,18693314,92
2026-10-15,116,520,218,11975891,106
2026-10-16,189,893,287,22607404,181
2026-10-17,213,1034,296,31058520,207
2026-10-18,234,992,301,25953917,221
2026-10-19,142,747,265,18680215,136
2026-10-20,129,639,213,14697556,120
2026-10-21,101,776,264,16653477,93
2026-10-22,184,830,317,21374714,175
2026-10-23,217,994,339,26768674,213
2026-10-24,233,1262,363,37338636,231
2026-10-25,236,969,301,24379051,228
2026-10-26,113,949,316,22558400,94
2026-10-27,128,513,174,12120153,119
2026-10-28,121,503,194,12167767,116
2026-10-29,86,431,188,8283579,80
2026-10-30,199,793,266,19972209,194
2026-10-31,229,1211,358,34870648,222
2026-11-01,156,442,159,14328031,135
2026-11-02,79,325,114,11390919,74
2026-11-03,89,484,186,16767193,79
2026-11-04,82,406,176,11500934,72
2026-11-05,105,365,140,10300085,97
2026-11-06,124,690,217,18615489,114
2026-11-07,180,1023,318,34635317,177
2026-11-08,137,591,210,18515140,131
2026-11-09,108,498,170,15907499,101
2026-11-10,64,413,173,12435836,60
2026-11-11,72,349,147,11246011,65
2026-11-12,154,876,306,22391151,135
2026-11-13,188,1048,336,29376011,183
2026-11-14,222,1118,330,37582081,213
2026-11-15,144,741,250,20956770,135
2026-11-16,101,560,199,12387548,93
2026-11-17,112,406,174,16502216,98
2026-11-18,95,358,146,13162418,89
2026-11-19,90,443,162,14459356,85
2026-11-20,151,749,244,19161399,147
2026-11-21,259,1216,337,38002606,229
2026-11-22,210,996,301,33012542,203
2026-11-23,86,345,109,11757059,80
