date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-02-04,159,609,235,15186670,158
2024-02-05,127,423,199,11292570,109
2024-02-06,72,258,138,7437110,71
2024-02-07,64,245,139,6904310,64
2024-02-08,70,257,111,6331005,68
2024-02-09,145,712,262,18892179,143
2024-02-10,355,1394,407,42436303,333
2024-02-11,344,1189,353,37174568,342
2024-02-12,146,419,187,10491725,102
2024-02-13,72,318,157,6401120,68
2024-02-14,88,308,166,8526724,81
2024-02-15,86,449,214,10670517,84
2024-02-16,199,1058,328,23543730,194
2024-02-17,252,973,263,28478634,249
2024-02-18,180,968,297,21617787,174
2024-02-19,90,538,226,13703674,83
2024-02-20,84,441,199,9893132,82
2024-02-21,54,196,139,5533362,53
2024-02-22,163,627,286,15863264,160
2024-02-23,350,1354,370,40187355,330
2024-02-24,248,1115,305,31626580,242
2024-02-25,131,563,251,12007390,123
2024-02-26,89,409,151,9713140,85
2024-02-27,48,179,134,5213147,49
2024-02-28,42,177,130,4499380,40
2024-02-29,39,286,177,5640950,38
2024-03-01,160,563,264,11711718,154
2024-03-02,292,1245,323,34766177,295
2024-03-03,166,537,197,12525084,162
2024-03-04,74,335,170,9180911,73
2024-03-05,73,263,140,7567680,68
2024-03-06,51,205,150,6118960,50
2024-03-07,82,601,176,11728002,78
2024-03-08,203,911,245,21068100,194
2024-03-09,283,1300,365,38174435,279
2024-03-10,190,768,239,16998263,179
2024-03-11,104,399,185,9813156,91
2024-03-12,62,276,174,7235780,55
2024-03-13,79,358,198,8517642,76
2024-03-14,81,312,189,8014234,79
2024-03-15,239,917,299,22675707,235
2024-03-16,249,1061,283,29699279,246
2024-03-17,169,723,277,17366868,162
2024-03-18,95,505,217,11829279,91
2024-03-19,149,639,224,15211840,140
2024-03-20,142,633,216,15491955,138
2024-03-21,101,449,192,10721861,93
2024-03-22,209,1148,345,24454373,207
2024-03-23,302,1286,338,33128126,295
2024-03-24,227,972,267,21649406,222
2024-03-25,138,534,182,11630206,132
2024-03-26,117,553,201,12427697,110
2024-03-27,125,732,207,14328975,113
2024-03-28,137,696,224,15723585,128
2024-03-29,223,921,292,20783953,215
2024-03-30,280,1085,316,29657004,264
2024-03-31,161,690,246,13829170,156
2024-04-01,83,520,197,11512051,77
2024-04-02,45,397,147,7143815,42
2024-04-03,48,315,149,5819254,44
2024-04-04,66,350,130,7932984,57
2024-04-05,137,749,225,15748588,128
2024-04-06,160,809,249,18600027,159
2024-04-07,64,389,228,8735480,62
2024-04-08,55,423,173,8488170,50
2024-04-09,35,364,155,6316778,33
2024-04-10,38,297,123,6448120,35
2024-04-11,46,358,157,8358140,43
2024-04-12,114,588,252,13999009,112
2024-04-13,134,835,257,17609317,132
2024-04-14,98,531,270,12488600,96
2024-04-15,57,290,139,6062330,57
2024-04-16,24,158,110,3798450,19
2024-04-17,30,879,191,9743890,25
2024-04-18,37,914,203,10479130,32
2024-04-19,55,1074,250,13331678,52
2024-04-20,197,870,251,21545756,195
2024-04-21,90,541,203,12299484,86
2024-04-22,50,434,158,8742787,44
2024-04-23,40,382,143,7652650,38
2024-04-24,35,342,158,6947160,35
2024-04-25,40,376,164,7180310,38
2024-04-26,76,452,194,9322597,75
2024-04-27,108,364,151,8989810,94
2024-04-28,83,306,155,9996747,79
2024-04-29,38,179,139,4140446,35
2024-04-30,33,150,105,3707042,28
2024-05-01,16,51,18,1481590,14
2024-05-02,29,112,25,2853520,29
2024-05-03,98,381,94,9875704,79
