date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-07-05,311,1237,340,35695237,297
2025-07-06,204,901,254,20094642,193
2025-07-07,172,557,208,13923882,161
2025-07-08,76,281,129,5915918,73
2025-07-09,108,342,169,8647119,92
2025-07-10,128,389,157,8149723,125
2025-07-11,251,860,271,21601356,241
2025-07-12,311,1185,325,33185903,303
2025-07-13,241,761,275,18623809,224
2025-07-14,148,480,196,11118058,142
2025-07-15,120,498,171,10802566,110
2025-07-16,128,516,190,11282069,124
2025-07-17,157,688,268,17664581,146
2025-07-18,217,769,270,18713451,213
2025-07-19,454,1527,414,45297362,391
2025-07-20,343,1369,386,40795542,326
2025-07-21,304,944,275,23235796,272
2025-07-22,234,786,230,16768496,204
2025-07-23,190,807,234,17770351,173
2025-07-24,245,981,248,20904974,223
2025-07-25,347,1139,325,27844445,298
2025-07-26,337,1363,340,37999859,319
2025-07-27,332,1156,307,28908345,307
2025-07-28,311,1026,283,23752176,280
2025-07-29,204,888,273,21008365,192
2025-07-30,279,909,247,20081903,244
2025-07-31,305,1055,274,23635439,284
2025-08-01,273,952,277,23024631,245
2025-08-02,283,1131,317,31930381,271
2025-08-03,297,1032,276,26138031,259
2025-08-04,272,949,257,23373897,226
2025-08-05,203,796,243,20294289,175
2025-08-06,226,720,208,18338961,185
2025-08-07,236,843,244,22053165,201
2025-08-08,262,1028,301,28859694,242
2025-08-09,279,1036,312,36871907,235
2025-08-10,257,1125,324,42177221,225
2025-08-11,307,1117,350,39517725,275
2025-08-12,256,1027,333,37477497,232
2025-08-13,271,971,310,34593315,241
2025-08-14,254,1012,308,36862417,228
2025-08-15,184,774,263,29930880,169
2025-08-16,163,706,248,24211427,154
2025-08-17,199,736,233,18614647,174
2025-08-18,263,895,256,21091262,226
2025-08-19,208,814,249,19201619,191
2025-08-20,166,673,202,15549305,150
2025-08-21,154,872,252,13420930,134
2025-08-22,210,827,247,21597846,195
2025-08-23,213,903,256,26092925,204
2025-08-24,223,729,202,17913939,202
2025-08-25,193,718,217,16424909,170
2025-08-26,121,456,163,10527852,106
2025-08-27,84,538,118,10140256,77
2025-08-28,107,391,154,9067878,98
2025-08-29,103,397,143,9753322,99
2025-08-30,124,589,193,15779136,121
2025-08-31,61,211,118,5333472,60
2025-09-01,27,87,24,1504112,24
2025-09-02,7,17,7,722500,6
2025-09-03,11,35,14,1578650,9
2025-09-04,19,51,20,1512786,18
2025-09-05,118,516,181,12538629,113
2025-09-06,149,768,224,20127612,141
2025-09-07,95,347,152,9710156,90
2025-09-08,82,477,188,11029145,75
2025-09-09,47,310,57,5723950,45
2025-09-10,53,189,113,4719935,49
2025-09-11,76,302,131,5780236,69
2025-09-12,112,458,171,10449624,99
2025-09-13,252,1036,284,30055236,229
2025-09-14,169,908,272,27954736,167
2025-09-15,53,220,166,5419695,51
2025-09-16,32,112,99,2630610,31
2025-09-17,39,134,105,3491843,36
2025-09-18,63,226,130,5184625,59
2025-09-19,84,370,180,9324378,80
2025-09-20,151,658,215,19612309,139
2025-09-21,133,458,180,11726065,127
2025-09-22,67,215,127,5884056,66
2025-09-23,59,207,127,5571747,58
2025-09-24,65,284,161,5872312,59
2025-09-25,69,529,124,10463819,65
2025-09-26,116,514,175,13779253,106
2025-09-27,104,594,189,16430862,101
2025-09-28,76,388,162,9549288,72
2025-09-29,54,307,141,6073700,49
2025-09-30,46,235,109,5973884,43
2025-10-01,22,95,35,2677294,20
2025-10-02,28,173,55,4251811,27
2025-10-03,40,178,58,4072770,40
