date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-04-03,316,1116,313,28076751,304
2024-04-04,273,1041,300,24238077,260
2024-04-05,312,1360,389,33940647,306
2024-04-06,313,1344,353,35727977,312
2024-04-07,306,1041,317,27173167,303
2024-04-08,179,625,187,14502595,171
2024-04-09,145,539,153,12385419,138
2024-04-10,173,716,197,15685102,163
2024-04-11,293,967,316,25006888,284
2024-04-12,292,1186,345,31564824,287
2024-04-13,310,1473,389,38861059,307
2024-04-14,297,1124,341,31058045,284
2024-04-15,244,936,320,24539225,242
2024-04-16,136,626,184,16626670,134
2024-04-17,192,1585,383,24819860,181
2024-04-18,202,1752,452,28412372,196
2024-04-19,191,1842,438,29818938,189
2024-04-20,319,1336,349,39131395,317
2024-04-21,314,1112,336,29592949,294
2024-04-22,271,932,295,24546277,252
2024-04-23,227,847,262,21841230,218
2024-04-24,213,787,244,20542170,208
2024-04-25,224,903,294,23531925,220
2024-04-26,267,1184,343,30453051,264
2024-04-27,362,1202,323,35792859,329
2024-04-28,302,1101,317,35097077,297
2024-04-29,258,792,223,21199120,238
2024-04-30,177,488,158,12976383,160
2024-05-01,154,539,162,13769362,143
2024-05-02,221,672,195,17641765,206
2024-05-03,393,1183,302,42297114,324
2024-05-04,273,1123,299,38378021,257
2024-05-05,156,674,174,23169500,152
2024-05-06,60,193,64,4208980,60
2024-05-07,31,64,20,2237510,26
2024-05-08,32,112,41,3902920,29
2024-05-09,40,238,67,5568402,36
2024-05-10,107,967,238,20491926,99
2024-05-11,161,1288,327,34181586,158
2024-05-12,120,457,127,10402397,115
2024-05-13,91,371,91,7931255,85
2024-05-14,67,574,98,9144330,62
2024-05-15,90,459,144,8827315,78
2024-05-16,71,409,127,9767674,68
2024-05-17,166,851,231,18895166,155
2024-05-18,173,857,244,22614462,171
2024-05-19,136,739,178,13299689,126
2024-05-20,71,343,89,7001100,66
2024-05-21,63,446,135,7732810,57
2024-05-22,48,250,101,4883251,45
2024-05-23,79,578,144,8072185,74
2024-05-24,128,1042,243,16595234,126
2024-05-25,179,911,248,21740901,177
2024-05-26,97,448,126,8964053,94
2024-05-27,39,299,104,8216049,38
2024-05-28,45,588,140,8936540,37
2024-05-29,41,1097,181,10769506,32
2024-05-30,38,677,87,5400376,36
2024-05-31,88,462,163,10411066,79
2024-06-01,120,597,168,14603620,118
2024-06-02,59,483,130,8597712,57
2024-06-03,32,290,91,5476800,30
2024-06-04,33,116,28,2257180,24
2024-06-05,26,529,101,9459004,21
2024-06-06,32,816,142,13028344,29
2024-06-07,70,1016,284,19275335,69
2024-06-08,78,456,120,11990180,77
2024-06-09,73,734,195,14266724,70
2024-06-10,21,160,71,3571790,22
2024-06-11,22,161,51,3193910,18
2024-06-12,15,350,84,4979620,15
2024-06-13,29,373,112,8253320,27
2024-06-14,74,757,180,14645154,69
2024-06-15,68,690,128,15532016,67
2024-06-16,58,404,95,8077630,56
2024-06-17,32,339,111,7876355,28
2024-06-18,18,106,50,1575320,11
2024-06-19,13,120,44,1280094,14
2024-06-20,27,479,108,7734499,26
2024-06-21,71,521,176,10382046,68
2024-06-22,74,614,133,13617755,73
2024-06-23,42,375,109,7524910,40
2024-06-24,21,139,44,3327380,20
2024-06-25,22,317,58,5677970,21
2024-06-26,9,184,57,3350050,9
2024-06-27,20,155,35,2335250,18
2024-06-28,36,482,120,7182640,36
2024-06-29,51,366,111,9458881,51
2024-06-30,17,105,38,1959260,17
2024-07-01,9,61,26,1178615,9
