date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-03-08,362,1092,379,31059577,346
2026-03-09,246,770,269,22138020,232
2026-03-10,185,737,258,22197487,177
2026-03-11,217,803,257,21721052,208
2026-03-12,279,1030,333,29348148,259
2026-03-13,319,1376,451,41466182,309
2026-03-14,406,1571,483,51623621,396
2026-03-15,382,1220,402,34855575,372
2026-03-16,238,852,290,22365523,225
2026-03-17,230,742,256,19598624,219
2026-03-18,263,850,293,21976287,254
2026-03-19,384,1305,426,36050010,373
2026-03-20,455,1600,493,52602271,419
2026-03-21,390,1722,462,50893627,387
2026-03-22,281,961,294,27554794,276
2026-03-23,208,663,212,17196497,190
2026-03-24,199,832,244,20602998,190
2026-03-25,276,899,291,23310082,258
2026-03-26,316,1164,342,30945861,288
2026-03-27,385,1515,460,41288744,360
2026-03-28,415,1553,490,51146305,394
2026-03-29,390,1389,424,39008089,382
2026-03-30,247,879,301,22602729,234
2026-03-31,134,614,198,14957108,126
2026-04-01,170,593,187,14089477,148
2026-04-02,157,590,193,14829146,148
2026-04-03,249,963,283,23692585,239
2026-04-04,267,997,309,31627485,261
2026-04-05,207,630,229,17292871,188
2026-04-06,119,428,212,11755688,111
2026-04-07,101,494,182,12288725,93
2026-04-08,101,438,177,11443131,99
2026-04-09,103,558,213,11886806,97
2026-04-10,199,753,261,19393672,194
2026-04-11,210,751,255,23992647,202
2026-04-12,151,462,174,13176211,148
2026-04-13,97,264,121,9255469,93
2026-04-14,72,217,75,5638575,68
2026-04-15,35,701,316,5172680,31
2026-04-16,94,856,376,9085266,90
2026-04-17,138,1087,343,15814980,134
2026-04-18,229,782,239,23764952,222
2026-04-19,142,493,153,13860785,129
2026-04-20,100,387,150,10268264,88
2026-04-21,67,316,107,7434134,65
2026-04-22,87,284,106,6634081,81
2026-04-23,98,344,117,8300610,92
2026-04-24,138,575,167,14781736,128
2026-04-25,147,594,174,18685110,145
2026-04-26,88,333,109,8278031,87
2026-04-27,68,225,79,5153085,61
2026-04-28,78,298,100,6485530,74
2026-04-29,134,325,119,10093406,121
2026-04-30,169,430,160,13074316,161
2026-05-01,143,387,142,12043895,134
2026-05-02,299,848,247,32007883,258
2026-05-03,384,1255,390,48509174,337
2026-05-04,247,1043,306,39061264,237
2026-05-05,109,368,118,14951094,105
2026-05-06,52,147,56,5019607,45
2026-05-07,66,226,79,5940851,61
2026-05-08,32,175,48,4144485,31
2026-05-09,75,323,116,10467169,73
2026-05-10,60,270,110,7093673,55
2026-05-11,49,308,119,7624796,45
2026-05-12,28,128,42,6711250,27
2026-05-13,32,340,131,9853360,30
2026-05-14,34,199,74,3715200,31
2026-05-15,96,582,148,13118032,92
2026-05-16,104,414,144,13833164,102
2026-05-17,80,312,124,9187858,75
2026-05-18,72,321,98,8639345,67
2026-05-19,63,467,214,10128942,55
2026-05-20,40,415,203,7196927,40
2026-05-21,80,332,135,7388945,77
2026-05-22,94,642,181,13597932,89
2026-05-23,115,506,166,16116525,115
2026-05-24,94,341,132,8901090,89
2026-05-25,33,158,63,2630374,31
2026-05-26,36,321,92,7297481,32
2026-05-27,30,114,39,3310679,27
2026-05-28,45,464,127,9334238,44
2026-05-29,80,261,90,6930788,73
2026-05-30,107,500,130,13733407,106
2026-05-31,41,350,82,7089369,40
2026-06-01,28,80,31,2251108,25
2026-06-02,16,280,79,5358723,13
2026-06-03,24,162,66,3449591,19
2026-06-04,37,199,48,4018027,33
2026-06-05,54,307,83,6785303,49
2026-06-06,78,468,131,13200310,75
