date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-01-31,100,209,83,5008641,55
2024-02-01,123,295,116,8368606,79
2024-02-02,226,773,243,21944752,177
2024-02-03,285,1023,323,30047487,248
2024-02-04,200,578,206,16224990,160
2024-02-05,166,393,180,10747860,117
2024-02-06,128,267,109,8767851,79
2024-02-07,122,242,100,7062030,71
2024-02-08,118,250,99,6167296,71
2024-02-09,183,677,220,18630959,138
2024-02-10,370,1344,436,44245155,342
2024-02-11,374,1052,437,36042908,357
2024-02-12,140,414,135,12829200,105
2024-02-13,119,479,179,6500381,78
2024-02-14,132,286,133,8927559,89
2024-02-15,136,419,164,10878028,91
2024-02-16,245,990,334,25807675,205
2024-02-17,276,822,292,27337710,240
2024-02-18,214,889,302,30230541,171
2024-02-19,125,487,173,12080144,88
2024-02-20,120,395,146,9191160,83
2024-02-21,91,175,62,5893402,58
2024-02-22,204,581,260,16660643,170
2024-02-23,383,1259,427,40075336,345
2024-02-24,284,992,328,30395745,258
2024-02-25,128,518,210,11432747,120
2024-02-26,99,372,129,9751470,89
2024-02-27,59,163,67,5419922,56
2024-02-28,41,156,49,4851480,38
2024-02-29,42,272,116,6017970,39
2024-03-01,140,448,146,11118142,132
2024-03-02,289,1078,360,33978277,287
2024-03-03,151,437,176,11470985,142
2024-03-04,82,287,92,8934961,72
2024-03-05,82,203,87,6510602,69
2024-03-06,59,170,86,5075885,48
2024-03-07,90,502,99,10570733,77
2024-03-08,190,752,214,19457758,178
2024-03-09,298,1209,395,39069130,285
2024-03-10,188,576,194,15715703,169
2024-03-11,117,340,116,9280881,93
2024-03-12,77,249,107,7782130,57
2024-03-13,86,311,132,8289592,74
2024-03-14,92,266,125,7658300,81
2024-03-15,236,929,321,21957259,233
2024-03-16,263,987,316,30596826,254
2024-03-17,160,583,223,15926444,151
2024-03-18,97,400,146,11278649,86
2024-03-19,146,564,200,14476317,137
2024-03-20,154,556,207,16262850,145
2024-03-21,107,409,148,10220316,91
2024-03-22,203,960,296,22106879,198
2024-03-23,309,1178,403,34207506,297
2024-03-24,236,855,287,20875537,227
2024-03-25,133,497,153,10878261,121
2024-03-26,114,469,158,11469617,106
2024-03-27,126,612,190,13211217,108
2024-03-28,140,629,186,16286180,127
2024-03-29,224,817,269,21328274,213
2024-03-30,293,1015,369,29045931,270
2024-03-31,178,577,252,12183421,158
2024-04-01,102,503,171,12198012,84
2024-04-02,44,336,103,5958785,41
2024-04-03,48,255,94,5070696,40
2024-04-04,77,339,102,8107974,63
2024-04-05,144,657,195,14686028,129
2024-04-06,157,685,202,16556935,148
2024-04-07,54,328,127,7926262,51
2024-04-08,53,394,132,7870740,47
2024-04-09,40,339,98,5765328,34
2024-04-10,32,260,80,5528480,30
2024-04-11,50,320,113,7987310,44
2024-04-12,115,563,223,13928729,112
2024-04-13,134,727,210,16189747,130
2024-04-14,85,419,185,11056130,82
2024-04-15,54,220,92,5233190,52
2024-04-16,16,154,47,3635520,16
2024-04-17,25,627,187,9712440,23
2024-04-18,39,655,199,10087040,31
2024-04-19,63,842,242,14175028,57
2024-04-20,174,670,242,18509160,173
2024-04-21,79,429,158,10615344,73
2024-04-22,51,390,117,7947007,42
2024-04-23,38,324,104,6357620,31
2024-04-24,38,282,99,5703450,32
2024-04-25,35,345,101,6669491,31
2024-04-26,66,382,130,8174157,64
2024-04-27,99,289,134,8104780,85
2024-04-28,108,258,132,10207821,91
2024-04-29,44,166,68,4194680,37
