date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-12-29,449,1613,431,57052923,417
2024-12-30,437,1560,399,55885795,407
2024-12-31,455,1441,414,58352698,353
2025-01-01,298,1462,402,57381436,276
2025-01-02,391,1527,423,57839008,357
2025-01-03,399,1480,406,54022789,383
2025-01-04,339,1306,349,43512598,331
2025-01-05,204,720,232,21697605,197
2025-01-06,106,439,139,12072816,103
2025-01-07,15,34,23,2857500,15
2025-01-08,35,116,50,4370590,33
2025-01-09,38,113,55,4935440,36
2025-01-10,181,825,267,23127071,177
2025-01-11,304,1311,355,45029286,292
2025-01-12,324,1067,327,38700818,318
2025-01-13,149,492,182,15380376,138
2025-01-14,141,438,178,13535063,127
2025-01-15,113,499,222,14970797,109
2025-01-16,113,544,244,17081088,111
2025-01-17,176,779,234,22426538,166
2025-01-18,285,1203,341,40139594,280
2025-01-19,181,653,228,18836844,175
2025-01-20,126,455,206,15660148,108
2025-01-21,129,430,172,13997170,115
2025-01-22,102,408,160,11661162,96
2025-01-23,117,442,207,13680651,115
2025-01-24,162,700,248,20348019,161
2025-01-25,274,1036,307,36976123,269
2025-01-26,171,801,267,22814587,165
2025-01-27,93,413,218,14213974,91
2025-01-28,109,561,232,17210434,103
2025-01-29,91,441,217,15304677,89
2025-01-30,120,493,232,14611820,110
2025-01-31,164,724,315,21585406,162
2025-02-01,219,1033,304,47784442,193
2025-02-02,137,743,310,20401559,131
2025-02-03,76,445,236,12302083,73
2025-02-04,76,366,138,13142143,69
2025-02-05,30,90,76,4254121,29
2025-02-06,29,141,98,3020805,28
2025-02-07,157,788,313,25740656,151
2025-02-08,251,887,260,30909507,240
2025-02-09,220,726,241,24211178,203
2025-02-10,149,585,180,16754883,143
2025-02-11,84,393,173,12781760,83
2025-02-12,85,396,164,10760550,76
2025-02-13,81,466,217,12683448,77
2025-02-14,143,535,233,16898825,139
2025-02-15,180,957,289,32563012,179
2025-02-16,146,752,241,24366365,138
2025-02-17,87,502,242,14109385,79
2025-02-18,64,463,210,12310172,62
2025-02-19,71,334,171,9363695,67
2025-02-20,66,414,229,11648770,65
2025-02-21,131,619,234,18669811,130
2025-02-22,325,1178,342,38151565,299
2025-02-23,217,882,284,32807360,213
2025-02-24,66,236,143,7775349,63
2025-02-25,81,393,222,11543439,66
2025-02-26,64,481,210,12672920,63
2025-02-27,75,459,201,11018089,73
2025-02-28,80,487,210,14597199,77
2025-03-01,106,494,191,19426993,105
2025-03-02,85,760,235,20746606,75
2025-03-03,48,375,165,10239985,44
2025-03-04,36,254,148,6903205,33
2025-03-05,51,251,154,8336455,45
2025-03-06,39,375,196,10349098,38
2025-03-07,90,371,228,10895441,87
2025-03-08,135,802,232,27434802,133
2025-03-09,64,308,197,10660060,62
2025-03-10,51,407,207,11198317,46
2025-03-11,24,133,101,4490680,23
2025-03-12,28,171,120,3493635,27
2025-03-13,30,252,152,7027900,29
2025-03-14,74,668,248,18148108,70
2025-03-15,147,665,242,21620855,144
2025-03-16,71,495,130,7607304,70
2025-03-17,42,309,189,8855120,40
2025-03-18,38,189,132,5889858,35
2025-03-19,94,343,164,11014400,91
2025-03-20,118,447,176,13599219,107
2025-03-21,91,404,153,11767053,86
2025-03-22,148,661,199,20244379,145
2025-03-23,63,310,146,8033197,60
2025-03-24,39,335,156,6985962,37
2025-03-25,63,353,134,8007656,58
2025-03-26,52,404,160,9056075,39
2025-03-27,71,329,145,8799095,64
2025-03-28,102,545,217,15191873,97
2025-03-29,143,598,166,19514906,130
