date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-03-11,223,812,269,21929392,214
2026-03-12,291,1067,345,30236352,272
2026-03-13,312,1360,447,40669394,303
2026-03-14,406,1562,480,50979071,396
2026-03-15,389,1233,409,35187301,379
2026-03-16,248,882,303,23232491,235
2026-03-17,235,761,261,20403413,225
2026-03-18,269,885,301,22825996,260
2026-03-19,384,1305,425,36230930,373
2026-03-20,454,1603,494,52825386,420
2026-03-21,389,1708,460,50271436,386
2026-03-22,300,1008,318,28780410,293
2026-03-23,219,704,225,18182843,201
2026-03-24,212,864,256,21490802,202
2026-03-25,279,912,293,23543699,261
2026-03-26,323,1185,349,31339390,295
2026-03-27,385,1506,458,41189271,360
2026-03-28,422,1580,498,52069218,401
2026-03-29,406,1441,441,40630137,397
2026-03-30,253,904,309,23258561,240
2026-03-31,143,638,206,15843518,134
2026-04-01,173,598,191,14411442,152
2026-04-02,166,628,205,15846720,158
2026-04-03,254,980,287,23979160,244
2026-04-04,273,1039,320,32649686,267
2026-04-05,217,654,237,17734369,198
2026-04-06,125,440,218,11997546,117
2026-04-07,106,494,191,12571680,98
2026-04-08,107,455,183,11879085,105
2026-04-09,108,568,217,12195966,101
2026-04-10,214,853,295,21702233,209
2026-04-11,215,766,260,24479513,207
2026-04-12,151,461,174,13149681,148
2026-04-13,102,275,126,9578079,98
2026-04-14,73,222,76,5736125,69
2026-04-15,42,716,323,5668650,38
2026-04-16,96,860,378,9202566,92
2026-04-17,142,1116,356,16324690,139
2026-04-18,237,808,245,24254424,230
2026-04-19,159,542,170,15099205,145
2026-04-20,104,410,155,10767921,92
2026-04-21,71,326,111,7738934,69
2026-04-22,87,292,109,6866621,81
2026-04-23,102,355,121,8648750,96
2026-04-24,143,586,175,15042836,132
2026-04-25,157,625,185,19633168,155
2026-04-26,89,339,111,8413592,89
2026-04-27,70,224,80,5332049,63
2026-04-28,84,316,106,6991908,80
2026-04-29,138,335,123,10074116,124
2026-04-30,176,447,167,13727387,167
2026-05-01,144,395,146,12346329,137
2026-05-02,307,889,256,33549722,267
2026-05-03,387,1265,392,48920477,339
2026-05-04,253,1071,313,40118098,243
2026-05-05,123,415,132,16520681,119
2026-05-06,54,151,58,5171727,47
2026-05-07,66,226,79,5935251,61
2026-05-08,37,193,54,4692693,36
2026-05-09,82,330,114,11019979,80
2026-05-10,62,274,112,7206833,57
2026-05-11,51,313,122,7902946,47
2026-05-12,30,130,43,6818450,28
2026-05-13,33,350,133,10199590,31
2026-05-14,35,201,75,3770200,32
2026-05-15,105,607,157,14010747,101
2026-05-16,112,437,152,14708764,110
2026-05-17,83,339,132,9369908,78
2026-05-18,76,331,102,8924799,71
2026-05-19,67,484,220,10557042,59
2026-05-20,42,467,219,8308827,42
2026-05-21,85,340,139,7691845,81
2026-05-22,99,660,188,14058360,94
2026-05-23,117,483,157,15466775,117
2026-05-24,101,369,139,9500380,96
2026-05-25,35,166,65,2864854,33
2026-05-26,40,348,96,7797921,35
2026-05-27,32,118,43,3454979,29
2026-05-28,46,467,128,9465138,45
2026-05-29,80,236,78,6310988,73
2026-05-30,113,513,136,14198993,111
2026-05-31,45,363,88,7656637,43
2026-06-01,27,78,31,2145508,24
2026-06-02,17,282,80,5433023,14
2026-06-03,25,164,67,3550791,20
2026-06-04,40,211,52,4393755,36
2026-06-05,59,327,89,7121853,55
2026-06-06,81,480,133,13590710,78
2026-06-07,38,188,75,5416409,37
2026-06-08,18,93,36,2475600,17
2026-06-09,5,16,7,526002,5
