date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-06-27,368,1392,456,40284672,363
2026-06-28,281,948,314,24239320,269
2026-06-29,171,510,195,12865197,159
2026-06-30,88,250,119,6836027,83
2026-07-01,84,327,119,8414134,76
2026-07-02,125,379,142,10178670,120
2026-07-03,254,957,321,22801935,249
2026-07-04,321,1409,413,40177479,314
2026-07-05,247,942,281,22293481,236
2026-07-06,167,553,184,14332407,151
2026-07-07,121,347,130,8503176,111
2026-07-08,111,438,149,9624440,105
2026-07-09,192,622,205,14097909,175
2026-07-10,315,1093,365,27857058,307
2026-07-11,360,1407,437,40170641,354
2026-07-12,258,899,307,22129206,250
2026-07-13,128,362,140,9651459,123
2026-07-14,98,540,241,12618106,93
2026-07-15,124,558,186,12553946,111
2026-07-16,158,623,203,15669187,146
2026-07-17,250,833,276,21323540,244
2026-07-18,400,1334,412,41053408,351
2026-07-19,312,1304,395,41322516,297
2026-07-20,253,813,250,20144604,221
2026-07-21,162,692,206,16828660,146
2026-07-22,145,671,205,16173676,132
2026-07-23,205,904,248,19575618,179
2026-07-24,304,1092,316,26775699,255
2026-07-25,283,1105,326,32269476,241
2026-07-26,318,1095,318,27156169,285
2026-07-27,263,1019,298,23867634,233
2026-07-28,205,824,240,19315789,186
2026-07-29,215,842,241,19462965,193
2026-07-30,289,1109,302,26358379,249
2026-07-31,289,1260,367,31462248,272
2026-08-01,195,853,241,25713531,183
2026-08-02,206,762,221,21488536,182
2026-08-03,193,670,199,19169154,166
2026-08-04,192,639,213,17121872,173
2026-08-05,195,646,195,17786322,166
2026-08-06,186,702,202,19146195,165
2026-08-07,205,836,231,24441752,185
2026-08-08,279,1097,312,37444211,247
2026-08-09,267,1028,286,34957895,226
2026-08-10,213,869,245,33669662,187
2026-08-11,221,870,260,32689323,195
2026-08-12,237,967,270,36152521,207
2026-08-13,229,958,268,37358991,206
2026-08-14,201,867,249,34466097,194
2026-08-15,149,600,178,23614643,142
2026-08-16,159,588,164,17346994,139
2026-08-17,229,856,228,21645478,196
2026-08-18,189,701,195,16693004,155
2026-08-19,142,907,222,18914947,124
2026-08-20,198,786,221,19744569,181
2026-08-21,197,790,228,20243320,181
2026-08-22,139,588,169,18711800,130
2026-08-23,186,720,196,17901721,159
2026-08-24,136,585,158,12323437,114
2026-08-25,123,471,131,10991002,106
2026-08-26,108,695,172,14715294,97
2026-08-27,101,416,127,10164013,95
2026-08-28,121,438,123,10531483,108
2026-08-29,112,586,159,19058431,108
2026-08-30,67,334,85,8564976,61
2026-08-31,23,74,29,2107043,22
2026-09-01,25,17,92,929980,8
2026-09-02,6,21,91,972650,6
2026-09-03,13,31,97,1196724,13
2026-09-04,110,508,222,10981589,106
2026-09-05,111,440,227,13684961,109
2026-09-06,86,480,259,11391190,88
2026-09-07,93,346,186,8088901,84
2026-09-08,61,378,193,8141237,55
2026-09-09,60,323,174,6622428,52
2026-09-10,105,670,242,14361359,74
2026-09-11,126,668,224,15714027,121
2026-09-12,137,643,195,19493853,135
2026-09-13,66,284,86,6817451,62
2026-09-14,60,253,85,5283593,52
2026-09-15,36,119,44,3094420,34
2026-09-16,34,123,40,2843478,30
2026-09-17,46,205,58,4840221,42
2026-09-18,62,249,84,6659632,59
2026-09-19,206,666,211,22839893,180
2026-09-20,274,1059,333,35864740,236
2026-09-21,201,1000,284,33023969,193
2026-09-22,120,456,148,16536346,117
2026-09-23,55,149,57,4294694,45
2026-09-24,55,187,63,5196493,48
2026-09-25,36,255,85,6219620,34
