date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-05-04,440,1619,447,60136084,415
2025-05-05,386,1409,433,48736239,385
2025-05-06,124,302,140,9523449,119
2025-05-07,89,297,134,9063891,84
2025-05-08,76,331,107,7478403,69
2025-05-09,172,829,251,19009368,161
2025-05-10,309,1058,327,29084551,295
2025-05-11,171,673,251,16034219,163
2025-05-12,178,537,227,14521401,164
2025-05-13,159,698,271,18027542,148
2025-05-14,112,446,156,9189118,100
2025-05-15,132,551,164,11316647,124
2025-05-16,248,900,324,23152969,244
2025-05-17,351,1267,374,36302191,342
2025-05-18,244,844,265,20524691,229
2025-05-19,163,598,192,13403023,156
2025-05-20,166,572,247,18403446,155
2025-05-21,144,799,216,16443370,134
2025-05-22,189,593,287,15878631,178
2025-05-23,264,927,307,23014025,252
2025-05-24,326,1268,362,35376187,317
2025-05-25,223,775,262,18862137,216
2025-05-26,153,398,191,10302515,138
2025-05-27,112,364,168,9918067,107
2025-05-28,106,539,143,11783793,100
2025-05-29,141,770,269,15651595,131
2025-05-30,252,991,265,20419338,238
2025-05-31,234,972,287,27474322,230
2025-06-01,94,364,165,9196142,91
2025-06-02,86,426,177,9725570,82
2025-06-03,73,339,177,8972830,71
2025-06-04,49,224,131,5182311,47
2025-06-05,77,444,103,8223725,70
2025-06-06,164,815,254,17151883,160
2025-06-07,226,837,283,24260149,222
2025-06-08,116,520,206,12737388,114
2025-06-09,63,312,134,8795770,58
2025-06-10,71,359,124,8709500,65
2025-06-11,62,417,125,5955863,57
2025-06-12,96,472,171,10898125,91
2025-06-13,130,600,222,15055250,122
2025-06-14,188,981,285,27692171,185
2025-06-15,107,385,176,10349401,105
2025-06-16,71,259,145,5746302,67
2025-06-17,42,170,118,4228810,39
2025-06-18,62,266,129,6671057,56
2025-06-19,47,395,148,8294834,47
2025-06-20,151,584,208,13498887,137
2025-06-21,135,694,199,19258896,133
2025-06-22,71,692,197,15654659,71
2025-06-23,33,140,113,3781945,33
2025-06-24,23,126,103,3139130,21
2025-06-25,35,283,141,6236590,33
2025-06-26,60,199,120,5082865,54
2025-06-27,129,631,210,13893112,114
2025-06-28,132,613,202,16969501,128
2025-06-29,73,371,150,7913247,70
2025-06-30,24,88,86,2133255,24
2025-07-01,20,116,58,2462480,19
2025-07-02,27,114,95,3188615,26
2025-07-03,41,268,136,6077162,36
2025-07-04,79,323,129,7737135,72
2025-07-05,103,595,179,16179452,98
2025-07-06,36,420,159,9259045,35
2025-07-07,35,236,122,5357060,32
2025-07-08,15,87,80,2148215,15
2025-07-09,25,139,112,3442840,17
2025-07-10,26,103,90,2194135,25
2025-07-11,61,365,116,7612198,59
2025-07-12,78,348,106,9875520,75
2025-07-13,43,278,88,5769606,39
2025-07-14,24,112,43,2773426,22
2025-07-15,28,219,60,4559822,27
2025-07-16,26,224,63,5286890,23
2025-07-17,40,421,137,10885744,37
2025-07-18,56,249,73,5773672,50
2025-07-19,188,856,222,24814722,159
2025-07-20,139,745,217,22574733,133
2025-07-21,58,269,77,7501592,52
2025-07-22,39,165,42,3803835,34
2025-07-23,36,149,44,3349888,31
2025-07-24,80,322,94,7367015,68
2025-07-25,110,418,114,10661259,74
2025-07-26,88,444,121,13120087,81
2025-07-27,64,304,88,7661094,59
2025-07-28,89,318,85,7688027,72
2025-07-29,48,374,89,8079054,45
2025-07-30,46,277,80,6227896,43
2025-07-31,55,243,69,5344880,50
2025-08-01,62,284,77,6685993,53
2025-08-02,55,327,88,8384564,54
