date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-02-26,124,515,169,12440690,118
2024-02-27,82,259,142,6555175,82
2024-02-28,83,291,151,7443222,82
2024-02-29,75,377,160,7743610,75
2024-03-01,187,606,242,12315739,175
2024-03-02,294,1230,337,33999731,297
2024-03-03,219,696,223,16648998,218
2024-03-04,117,499,192,12270656,116
2024-03-05,128,477,188,11610220,118
2024-03-06,102,423,188,10018065,104
2024-03-07,129,736,186,13965868,124
2024-03-08,219,1028,258,24080411,211
2024-03-09,288,1292,351,36983620,286
2024-03-10,230,888,244,21161899,226
2024-03-11,160,601,215,13860562,143
2024-03-12,128,539,202,11573152,120
2024-03-13,132,544,211,12210796,128
2024-03-14,130,487,212,11061276,128
2024-03-15,268,1021,308,24813538,264
2024-03-16,296,1204,329,33245369,293
2024-03-17,251,912,297,22367883,240
2024-03-18,184,753,235,16636084,178
2024-03-19,237,917,281,22132871,225
2024-03-20,208,784,249,19395677,204
2024-03-21,226,826,264,19518140,216
2024-03-22,265,1320,344,29329779,263
2024-03-23,331,1446,377,37497777,321
2024-03-24,293,1109,292,25334722,286
2024-03-25,237,869,247,19112664,230
2024-03-26,235,897,246,19435328,224
2024-03-27,172,936,254,19468963,158
2024-03-28,210,906,279,20789185,201
2024-03-29,288,1066,295,24739929,272
2024-03-30,309,1146,337,31991762,295
2024-03-31,236,940,291,20465643,230
2024-04-01,134,706,246,14771177,123
2024-04-02,96,559,187,10404914,92
2024-04-03,104,551,208,10850322,97
2024-04-04,120,628,206,12782638,110
2024-04-05,195,958,268,20487935,186
2024-04-06,207,977,273,22814716,206
2024-04-07,145,633,271,14334840,143
2024-04-08,108,549,202,10774601,102
2024-04-09,67,446,184,7795988,62
2024-04-10,108,650,229,13150610,101
2024-04-11,92,558,216,13009068,89
2024-04-12,175,809,283,18961524,173
2024-04-13,144,958,248,20194531,142
2024-04-14,184,780,305,18822967,180
2024-04-15,105,543,215,12141030,105
2024-04-16,38,201,107,4975650,37
2024-04-17,49,931,211,11863690,44
2024-04-18,51,999,230,12151120,46
2024-04-19,77,1144,278,15356768,73
2024-04-20,209,1006,256,23593030,207
2024-04-21,150,725,237,16952280,145
2024-04-22,95,539,199,11256012,86
2024-04-23,91,590,190,12063494,86
2024-04-24,79,506,198,10618390,77
2024-04-25,78,510,194,10148216,73
2024-04-26,134,633,230,13922999,133
2024-04-27,158,510,163,13412430,138
2024-04-28,116,416,181,12816187,111
2024-04-29,69,251,160,5621126,62
2024-04-30,53,217,117,5468486,48
2024-05-01,37,108,120,3091510,34
2024-05-02,48,184,109,4462380,48
2024-05-03,205,640,216,18563718,162
2024-05-04,101,490,186,13289202,96
2024-05-05,34,355,166,10677560,34
2024-05-06,16,86,114,1887100,16
2024-05-07,4,14,84,387200,2
2024-05-08,6,16,88,761900,5
2024-05-09,3,122,71,1857900,3
2024-05-10,25,404,189,7965010,21
2024-05-11,44,543,225,12268500,43
2024-05-12,32,200,133,4096005,29
2024-05-13,29,185,112,3934835,28
2024-05-14,12,531,77,8020650,12
2024-05-15,21,96,120,1814070,15
2024-05-16,23,236,129,5165406,23
2024-05-17,41,245,175,4810127,38
2024-05-18,52,295,161,7793810,52
2024-05-19,26,193,67,3818872,24
2024-05-20,13,112,33,2269520,13
2024-05-21,8,75,27,1447270,7
2024-05-22,5,79,36,1631520,5
2024-05-23,17,143,48,2425170,16
2024-05-24,28,194,83,4183323,27
2024-05-25,51,268,67,6170810,51
