date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-09-26,342,1360,454,39849596,333
2026-09-27,345,1050,363,25823674,328
2026-09-28,282,951,340,23874889,260
2026-09-29,213,726,269,18713081,207
2026-09-30,154,486,169,11425523,147
2026-10-01,175,534,202,14573171,170
2026-10-02,286,972,319,26329673,269
2026-10-03,269,1155,361,37086200,255
2026-10-04,242,790,264,21890803,228
2026-10-05,227,879,258,20678120,215
2026-10-06,174,688,209,15272956,165
2026-10-07,208,795,319,19830742,195
2026-10-08,234,916,322,24904184,214
2026-10-09,306,1085,362,28880905,295
2026-10-10,329,1448,454,45453730,302
2026-10-11,346,1430,436,43968590,337
2026-10-12,270,961,303,25013757,263
2026-10-13,150,585,239,14440180,144
2026-10-14,176,728,349,23377498,165
2026-10-15,171,657,244,15453585,157
2026-10-16,268,1117,356,30187425,256
2026-10-17,303,1404,418,41809533,295
2026-10-18,322,1219,387,31637470,311
2026-10-19,226,953,351,24604653,216
2026-10-20,188,852,294,19692727,179
2026-10-21,162,937,328,21148852,153
2026-10-22,242,952,369,25141874,227
2026-10-23,300,1220,416,33475532,289
2026-10-24,326,1538,457,46454515,321
2026-10-25,330,1284,402,32402255,317
2026-10-26,182,1204,398,29499536,161
2026-10-27,228,787,279,19925886,214
2026-10-28,210,732,269,18520286,200
2026-10-29,137,765,351,17251128,129
2026-10-30,302,1167,384,29573351,296
2026-10-31,297,1397,430,42024462,290
2026-11-01,265,774,270,25197251,236
2026-11-02,149,569,193,19172793,141
2026-11-03,138,636,241,21975398,126
2026-11-04,131,563,237,16130378,118
2026-11-05,154,513,186,14074365,143
2026-11-06,213,1113,336,31077287,201
2026-11-07,267,1252,403,42359125,263
2026-11-08,234,995,319,29452440,226
2026-11-09,164,769,262,24057614,156
2026-11-10,105,604,237,17517926,99
2026-11-11,131,567,220,17469893,122
2026-11-12,214,988,357,26925789,196
2026-11-13,241,1251,393,33960971,235
2026-11-14,300,1417,423,48141724,289
2026-11-15,247,1076,361,33622023,229
2026-11-16,175,817,286,26360584,166
2026-11-17,172,619,243,22170261,158
2026-11-18,164,594,245,20052771,153
2026-11-19,155,672,246,22684883,146
2026-11-20,229,1090,364,31948719,227
2026-11-21,350,1535,449,49421134,312
2026-11-22,306,1335,436,45153066,297
2026-11-23,169,667,214,19799471,159
2026-11-24,129,743,251,21860749,112
2026-11-25,140,644,287,23566422,137
2026-11-26,141,506,220,17335736,137
2026-11-27,206,1125,347,28966654,195
2026-11-28,234,1221,376,41662955,227
2026-11-29,156,1007,378,38700639,129
2026-11-30,39,679,269,17456315,39
2026-12-01,87,335,141,11288771,80
2026-12-02,87,404,154,13315364,80
2026-12-03,72,493,172,14853132,67
2026-12-04,138,796,282,25751565,130
2026-12-05,192,924,288,33205877,190
2026-12-06,110,646,214,16309983,108
2026-12-07,66,399,150,9307765,63
2026-12-08,66,253,135,10307645,62
2026-12-09,46,415,116,11074621,44
2026-12-10,71,401,138,11840220,67
2026-12-11,102,1271,337,34684789,101
2026-12-12,161,847,247,31131503,160
2026-12-13,80,305,121,11341288,77
2026-12-14,53,252,99,6773276,50
2026-12-15,14,103,45,2590660,12
2026-12-16,55,196,80,9241700,47
2026-12-17,39,120,56,7122418,39
2026-12-18,70,812,235,23519825,70
2026-12-19,102,478,131,19716049,99
2026-12-20,59,244,100,8429240,55
2026-12-21,46,260,130,7647587,41
2026-12-22,21,108,41,5200793,19
2026-12-23,31,101,35,4502832,30
2026-12-24,39,154,57,6045257,39
2026-12-25,63,745,192,15019421,60
