date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-01-31,285,1094,362,38453039,284
2026-02-01,167,713,235,20874466,161
2026-02-02,131,442,161,15966202,128
2026-02-03,90,241,107,7792620,83
2026-02-04,113,405,179,15103300,110
2026-02-05,123,331,145,11756759,116
2026-02-06,221,877,295,27273149,214
2026-02-07,372,1324,449,48224689,361
2026-02-08,202,739,263,23169814,192
2026-02-09,152,558,196,17236163,149
2026-02-10,228,740,257,22971629,226
2026-02-11,199,542,225,18568491,187
2026-02-12,144,634,208,19147345,142
2026-02-13,214,883,303,28652729,204
2026-02-14,293,1327,428,46308289,285
2026-02-15,257,905,313,30337171,237
2026-02-16,186,855,292,25479222,174
2026-02-17,183,831,289,23371852,172
2026-02-18,126,638,223,18434926,119
2026-02-19,143,638,236,20831664,139
2026-02-20,265,1108,410,33315354,258
2026-02-21,415,1375,475,54658936,397
2026-02-22,349,1312,427,47878943,347
2026-02-23,184,590,248,20245538,173
2026-02-24,132,563,209,16540663,122
2026-02-25,119,538,168,16079486,115
2026-02-26,146,447,172,13289449,136
2026-02-27,164,745,295,19074665,161
2026-02-28,297,1178,363,39445163,294
2026-03-01,136,523,205,15281738,128
2026-03-02,74,239,110,6679830,68
2026-03-03,58,232,84,6970942,54
2026-03-04,57,277,104,6475797,54
2026-03-05,100,461,149,12451478,93
2026-03-06,195,804,275,24538555,188
2026-03-07,246,1082,312,37216785,244
2026-03-08,173,542,192,17626138,167
2026-03-09,122,400,146,11443160,116
2026-03-10,90,391,135,10759213,84
2026-03-11,111,590,193,13833336,105
2026-03-12,118,751,220,19516196,111
2026-03-13,183,938,296,28284076,176
2026-03-14,259,1016,299,34851365,251
2026-03-15,192,635,215,19284749,186
2026-03-16,111,427,141,11550591,101
2026-03-17,112,415,133,11877208,108
2026-03-18,102,392,134,11114833,96
2026-03-19,236,849,262,23334628,229
2026-03-20,351,1243,371,41694645,320
2026-03-21,209,1102,266,32491650,208
2026-03-22,126,495,136,13495686,125
2026-03-23,71,244,78,6202433,57
2026-03-24,67,256,81,6853780,66
2026-03-25,104,328,119,8753683,92
2026-03-26,166,628,180,16583114,142
2026-03-27,253,1053,310,28599549,235
2026-03-28,247,980,308,31992432,235
2026-03-29,234,930,281,25724974,226
2026-03-30,116,434,179,11212240,109
2026-03-31,49,310,97,6976217,45
2026-04-01,88,340,115,8501617,78
2026-04-02,76,291,111,7813400,72
2026-04-03,100,483,155,11381823,94
2026-04-04,101,434,141,13759384,100
2026-04-05,71,244,97,6886991,64
2026-04-06,46,168,101,5462017,43
2026-04-07,54,350,137,7766578,50
2026-04-08,41,262,103,6168832,39
2026-04-09,59,398,142,8347786,52
2026-04-10,88,468,165,11514125,84
2026-04-11,98,362,124,11798696,94
2026-04-12,43,190,86,5854971,42
2026-04-13,28,75,40,2920030,27
2026-04-14,22,116,38,2679800,21
2026-04-15,9,632,286,2641104,7
2026-04-16,39,694,322,4565152,37
2026-04-17,54,890,274,9480222,51
2026-04-18,113,491,156,14373055,112
2026-04-19,57,189,61,5240503,48
2026-04-20,37,173,72,4511566,33
2026-04-21,22,156,51,3488937,21
2026-04-22,33,154,57,3183580,31
2026-04-23,43,177,46,4059639,40
2026-04-24,59,341,107,7502605,58
2026-04-25,61,272,76,7842910,60
2026-04-26,29,144,43,2935483,28
2026-04-27,24,102,41,2388485,23
2026-04-28,27,143,51,2976542,27
2026-04-29,47,119,44,3691938,39
2026-04-30,48,137,54,4228484,45
2026-05-01,23,75,28,2814230,22
