date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-05-22,297,1133,378,29475739,281
2026-05-23,337,1214,418,36305838,330
2026-05-24,277,887,328,23018455,268
2026-05-25,212,661,254,16351859,199
2026-05-26,142,591,227,14754109,131
2026-05-27,139,501,177,12974897,132
2026-05-28,153,815,247,17987335,149
2026-05-29,259,812,309,22394347,247
2026-05-30,289,1082,390,32965514,283
2026-05-31,172,752,238,18782535,168
2026-06-01,119,465,162,11006115,114
2026-06-02,102,538,243,12838454,89
2026-06-03,105,557,195,13796343,98
2026-06-04,153,561,184,13075652,141
2026-06-05,232,1148,391,25775200,223
2026-06-06,304,1218,391,35956279,305
2026-06-07,201,669,252,17884258,191
2026-06-08,111,387,151,9762216,107
2026-06-09,101,370,219,9979646,96
2026-06-10,85,430,160,9245654,77
2026-06-11,125,580,224,13275542,116
2026-06-12,249,1007,337,26484316,241
2026-06-13,264,1189,393,35672052,258
2026-06-14,204,713,237,18379484,198
2026-06-15,112,392,151,9712562,109
2026-06-16,97,386,127,9413828,96
2026-06-17,91,619,196,10800105,85
2026-06-18,134,481,164,11241589,124
2026-06-19,246,922,312,23033167,236
2026-06-20,241,1096,337,32100046,235
2026-06-21,200,570,199,14290049,156
2026-06-22,75,248,98,6364525,73
2026-06-23,86,377,126,8149205,79
2026-06-24,81,415,156,10808828,78
2026-06-25,99,530,216,10362518,92
2026-06-26,191,737,251,17465768,187
2026-06-27,230,985,311,29180434,226
2026-06-28,153,605,188,15620095,145
2026-06-29,97,304,118,7508636,92
2026-06-30,30,117,55,2844715,28
2026-07-01,45,228,76,5489765,39
2026-07-02,57,171,63,4609690,57
2026-07-03,123,498,174,12748295,121
2026-07-04,155,920,243,24997532,151
2026-07-05,91,482,140,11080887,87
2026-07-06,64,285,94,7053123,59
2026-07-07,50,140,60,3075607,44
2026-07-08,32,215,66,4234478,29
2026-07-09,83,313,106,7275715,75
2026-07-10,141,536,178,13705954,139
2026-07-11,173,716,224,20953429,170
2026-07-12,98,395,138,10167929,93
2026-07-13,60,172,73,4443075,55
2026-07-14,45,366,179,8158158,42
2026-07-15,65,346,122,7948568,57
2026-07-16,76,380,128,9890190,69
2026-07-17,125,435,155,11266700,119
2026-07-18,298,981,314,30986904,256
2026-07-19,177,817,255,27112757,171
2026-07-20,129,424,140,10636576,114
2026-07-21,71,330,103,8606982,64
2026-07-22,62,336,96,8091460,57
2026-07-23,107,540,152,10955784,88
2026-07-24,193,680,202,15732710,154
2026-07-25,148,554,170,15783150,112
2026-07-26,165,597,163,14337674,148
2026-07-27,135,519,143,11967286,114
2026-07-28,108,442,128,10719398,95
2026-07-29,111,438,130,10274592,96
2026-07-30,166,650,155,14890388,136
2026-07-31,181,831,237,19516760,168
2026-08-01,100,514,143,14980934,94
2026-08-02,88,348,106,10194082,76
2026-08-03,94,310,97,9321113,79
2026-08-04,128,409,146,10675313,115
2026-08-05,100,351,113,9724599,89
2026-08-06,117,410,119,11163093,98
2026-08-07,102,452,123,13530658,91
2026-08-08,172,664,199,23533285,152
2026-08-09,161,620,174,21466880,131
2026-08-10,101,456,132,18183316,90
2026-08-11,137,512,155,20328440,113
2026-08-12,101,454,125,16683621,85
2026-08-13,124,545,147,21832188,109
2026-08-14,123,528,154,21413879,116
2026-08-15,79,353,104,14717804,76
2026-08-16,52,206,63,7012696,49
2026-08-17,109,409,104,9363989,90
2026-08-18,76,283,79,6383761,56
2026-08-19,53,548,117,11308931,50
2026-08-20,89,342,93,8613111,81
