date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2026-08-21,356,1381,413,37121030,338
2026-08-22,378,1410,431,42929941,364
2026-08-23,417,1410,427,37145821,375
2026-08-24,325,1302,388,32284365,286
2026-08-25,302,1102,329,27129092,268
2026-08-26,233,1236,356,27941144,219
2026-08-27,272,931,306,23784855,256
2026-08-28,333,1111,345,28162369,307
2026-08-29,274,1200,360,37272854,267
2026-08-30,219,863,252,22047371,212
2026-08-31,90,306,109,7373135,88
2026-09-01,34,59,29,2766795,24
2026-09-02,14,37,17,1825690,14
2026-09-03,27,73,28,2593418,27
2026-09-04,284,1084,317,27254782,278
2026-09-05,253,1028,313,30873174,250
2026-09-06,208,915,314,24083007,206
2026-09-07,220,774,242,18593836,207
2026-09-08,175,744,240,17709350,164
2026-09-09,170,652,208,14949808,158
2026-09-10,199,987,352,22244442,164
2026-09-11,279,1165,387,30265039,265
2026-09-12,312,1279,385,37069775,307
2026-09-13,267,875,283,22166751,251
2026-09-14,202,726,244,16262419,190
2026-09-15,160,754,253,14558340,154
2026-09-16,178,558,201,13037889,166
2026-09-17,167,745,264,15492476,151
2026-09-18,211,732,248,18844545,207
2026-09-19,400,1293,420,44084998,369
2026-09-20,440,1566,487,55463617,381
2026-09-21,352,1579,469,55048027,341
2026-09-22,261,973,298,33847859,255
2026-09-23,178,493,180,12932904,157
2026-09-24,179,566,211,13755488,167
2026-09-25,174,910,314,22530958,166
2026-09-26,252,1108,352,31673138,244
2026-09-27,233,703,243,17300836,217
2026-09-28,189,795,278,20417415,169
2026-09-29,135,533,187,14266758,132
2026-09-30,98,341,119,7541283,95
2026-10-01,135,427,173,10986335,130
2026-10-02,204,758,249,19524425,189
2026-10-03,197,996,293,31064373,184
2026-10-04,161,566,186,15677266,149
2026-10-05,121,612,167,13341621,115
2026-10-06,112,493,155,10476393,105
2026-10-07,119,535,241,13088119,110
2026-10-08,149,681,249,18524988,134
2026-10-09,194,710,230,18919556,184
2026-10-10,299,1348,418,42053589,268
2026-10-11,243,1128,340,32968563,236
2026-10-12,131,469,151,13449592,126
2026-10-13,78,334,153,8029493,73
2026-10-14,94,495,262,18097549,85
2026-10-15,107,496,209,11273923,98
2026-10-16,179,859,277,21607838,172
2026-10-17,205,1005,287,30267646,199
2026-10-18,219,927,284,24382266,206
2026-10-19,131,689,251,17090218,125
2026-10-20,112,553,193,12954997,104
2026-10-21,90,730,252,15707600,82
2026-10-22,171,786,306,20234377,163
2026-10-23,198,921,316,24667471,194
2026-10-24,224,1229,355,36182350,222
2026-10-25,226,942,291,23471785,218
2026-10-26,109,920,296,21492340,91
2026-10-27,124,483,168,11480652,114
2026-10-28,119,493,194,12091668,114
2026-10-29,81,418,183,8140915,76
2026-10-30,188,750,251,18718010,183
2026-10-31,217,1169,350,33826152,210
2026-11-01,139,404,148,12802713,121
2026-11-02,77,310,109,10911999,72
2026-11-03,84,470,180,16121493,74
2026-11-04,73,383,168,10882328,64
2026-11-05,99,344,132,9710019,92
2026-11-06,115,671,211,18139017,107
2026-11-07,173,983,306,33404598,170
2026-11-08,127,532,185,16954512,122
2026-11-09,104,480,164,15332025,97
2026-11-10,60,395,166,12000788,56
2026-11-11,71,334,142,10895155,64
2026-11-12,148,860,300,21925224,129
2026-11-13,182,1031,329,28709295,177
2026-11-14,205,1033,308,34570991,196
2026-11-15,130,697,236,19491518,123
2026-11-16,95,538,191,11757388,87
2026-11-17,105,385,166,15746034,91
2026-11-18,83,321,134,11795831,78
2026-11-19,67,264,105,10040426,62
