date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2023-12-25,267,752,312,19528419,243
2023-12-26,323,959,355,26508216,301
2023-12-27,345,1264,400,33921804,327
2023-12-28,340,1521,438,46136792,321
2023-12-29,396,1856,502,57679035,362
2023-12-30,465,1450,501,50334010,430
2023-12-31,555,1658,556,66459023,430
2024-01-01,410,1309,423,47503767,325
2024-01-02,428,1528,519,52896347,385
2024-01-03,459,1404,494,45861412,434
2024-01-04,428,1225,431,35215131,383
2024-01-05,399,1225,410,34387720,380
2024-01-06,400,1150,445,40744343,372
2024-01-07,340,1230,362,40191135,324
2024-01-08,92,292,102,9649666,88
2024-01-09,12,28,10,2565500,12
2024-01-10,24,46,8,3700500,18
2024-01-11,30,134,52,4939900,30
2024-01-12,100,678,172,15612370,101
2024-01-13,251,1254,335,35844105,246
2024-01-14,169,572,225,15295665,151
2024-01-15,118,392,179,13038288,110
2024-01-16,114,277,102,9489060,97
2024-01-17,75,249,84,5817036,68
2024-01-18,83,443,143,10378400,70
2024-01-19,143,724,204,19155092,137
2024-01-20,248,1205,359,36152122,245
2024-01-21,154,571,206,17244468,152
2024-01-22,105,379,149,11806590,90
2024-01-23,78,287,104,7145338,64
2024-01-24,73,543,136,10777065,62
2024-01-25,89,401,152,8990872,73
2024-01-26,171,663,281,18990334,151
2024-01-27,256,923,325,32730282,245
2024-01-28,137,628,210,16066283,129
2024-01-29,68,250,108,6581600,53
2024-01-30,65,271,96,7975250,57
2024-01-31,56,190,72,5524453,52
2024-02-01,44,263,90,7283195,41
2024-02-02,125,579,197,16715694,119
2024-02-03,188,869,262,23885577,186
2024-02-04,94,429,155,9954252,91
2024-02-05,71,409,121,7504170,63
2024-02-06,36,150,29,3527981,28
2024-02-07,38,112,45,2977560,32
2024-02-08,55,237,97,6386580,49
2024-02-09,105,677,242,18910402,101
2024-02-10,306,1201,378,37965016,278
2024-02-11,247,728,307,25875325,231
2024-02-12,76,351,119,12549300,71
2024-02-13,47,275,93,5287821,42
2024-02-14,53,146,56,5211470,45
2024-02-15,72,413,171,10137457,60
2024-02-16,125,536,194,14030535,119
2024-02-17,172,841,302,27532811,168
2024-02-18,90,458,154,12519156,87
2024-02-19,61,483,168,10289260,56
2024-02-20,65,453,145,9491550,58
2024-02-21,39,113,39,3573216,33
2024-02-22,113,426,185,12918219,109
2024-02-23,278,929,327,29095742,260
2024-02-24,150,542,183,19129417,141
2024-02-25,86,437,192,9401917,79
2024-02-26,64,382,107,7479390,54
2024-02-27,35,103,63,3231025,29
2024-02-28,21,74,25,2984630,20
2024-02-29,21,241,95,4870090,21
2024-03-01,69,207,73,5875225,65
2024-03-02,125,596,199,16026244,127
2024-03-03,45,167,66,4622380,44
2024-03-04,33,168,51,4222256,29
2024-03-05,26,197,64,4374140,24
2024-03-06,27,150,49,4531330,24
2024-03-07,32,166,59,4388960,29
2024-03-08,62,369,117,6158974,55
2024-03-09,150,629,227,23076425,146
2024-03-10,60,274,85,7259855,56
2024-03-11,44,149,48,3824600,36
2024-03-12,28,148,76,3733200,22
2024-03-13,36,111,64,3595180,29
2024-03-14,39,135,78,3799286,31
2024-03-15,81,275,126,6391680,81
2024-03-16,83,346,120,10562424,82
2024-03-17,40,185,72,4189720,39
2024-03-18,41,161,54,5397360,38
2024-03-19,36,143,54,3899547,32
2024-03-20,67,217,74,7373481,62
2024-03-21,39,149,59,3695325,34
2024-03-22,66,279,93,6141016,63
2024-03-23,130,536,203,13675632,124
