date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2023-12-07,204,621,251,19243631,190
2023-12-08,288,1439,430,40508732,279
2023-12-09,362,1660,527,50909966,363
2023-12-10,312,1180,433,33663373,308
2023-12-11,243,634,277,20643281,214
2023-12-12,206,593,254,18488810,181
2023-12-13,188,1064,299,25061520,152
2023-12-14,178,580,237,17205173,160
2023-12-15,241,1397,404,37602786,224
2023-12-16,389,1501,486,50775356,374
2023-12-17,272,970,364,27570984,261
2023-12-18,193,494,219,17203326,178
2023-12-19,116,437,132,13873560,107
2023-12-20,141,518,185,15325782,126
2023-12-21,143,475,174,13973509,130
2023-12-22,222,1079,308,28751333,209
2023-12-23,318,1362,437,40829087,316
2023-12-24,291,821,326,24515558,277
2023-12-25,228,679,271,16922455,206
2023-12-26,289,915,334,23905558,266
2023-12-27,319,1178,376,31419980,300
2023-12-28,298,1451,397,43958280,281
2023-12-29,366,1808,479,54105155,333
2023-12-30,434,1340,471,47253973,398
2023-12-31,525,1572,531,63261701,403
2024-01-01,417,1302,412,46771597,321
2024-01-02,417,1460,487,50067016,370
2024-01-03,408,1275,449,42780924,382
2024-01-04,350,1024,358,29642018,308
2024-01-05,305,940,315,25427155,290
2024-01-06,328,1004,377,36459410,305
2024-01-07,283,1070,306,35217067,270
2024-01-08,67,222,80,7276230,65
2024-01-09,8,20,8,1735900,8
2024-01-10,17,32,7,2622700,13
2024-01-11,18,84,37,3204300,18
2024-01-12,65,635,164,13720523,66
2024-01-13,171,986,245,27469006,166
2024-01-14,125,408,182,11577260,106
2024-01-15,91,364,159,11151148,80
2024-01-16,97,267,98,9023856,77
2024-01-17,49,121,49,3459070,39
2024-01-18,65,283,111,7351305,55
2024-01-19,103,496,172,13845275,97
2024-01-20,208,1034,318,31548552,205
2024-01-21,122,469,163,14339370,117
2024-01-22,81,425,155,10787145,67
2024-01-23,55,248,92,5801490,48
2024-01-24,40,446,95,8560675,37
2024-01-25,70,363,137,8072730,59
2024-01-26,126,578,228,15797814,116
2024-01-27,182,765,268,27450217,177
2024-01-28,96,591,204,14494258,95
2024-01-29,39,210,93,5141240,35
2024-01-30,42,219,80,5580180,40
2024-01-31,39,94,43,3945403,35
2024-02-01,32,223,81,5983645,29
2024-02-02,103,449,165,11617709,98
2024-02-03,131,649,191,17285735,129
2024-02-04,62,287,88,6918470,58
2024-02-05,62,378,111,6608970,54
2024-02-06,25,119,18,2975731,19
2024-02-07,22,69,25,2073850,19
2024-02-08,45,197,86,5380120,41
2024-02-09,87,635,227,17204912,83
2024-02-10,261,994,309,31612498,236
2024-02-11,197,579,250,21078375,183
2024-02-12,52,303,106,10222505,48
2024-02-13,23,136,56,2533550,22
2024-02-14,34,100,37,3260760,29
2024-02-15,53,360,138,8796340,43
2024-02-16,74,394,154,9721125,70
2024-02-17,127,637,238,21130645,122
2024-02-18,69,364,123,9590376,66
2024-02-19,38,368,141,8394510,35
2024-02-20,37,277,97,6172660,34
2024-02-21,21,74,24,2353726,19
2024-02-22,93,409,165,11927505,90
2024-02-23,229,764,258,24513152,213
2024-02-24,116,406,144,15344069,110
2024-02-25,61,311,164,6840841,53
2024-02-26,49,309,108,6509220,39
2024-02-27,24,69,39,1961120,18
2024-02-28,12,26,13,955430,11
2024-02-29,13,162,67,2961270,13
2024-03-01,35,106,37,3477089,34
2024-03-02,66,258,105,7187195,66
2024-03-03,24,114,44,2986260,24
2024-03-04,13,163,50,2758746,12
2024-03-05,18,99,45,2069120,16
