date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-03-23,320,1303,312,34627953,311
2024-03-24,289,1071,254,24189781,280
2024-03-25,211,681,168,15804270,205
2024-03-26,226,799,194,18913636,217
2024-03-27,202,893,203,19662164,192
2024-03-28,235,889,230,20243189,230
2024-03-29,283,999,254,24096071,274
2024-03-30,333,1165,313,32579556,321
2024-03-31,242,898,232,20917239,232
2024-04-01,173,613,170,14205363,158
2024-04-02,154,538,119,11571551,149
2024-04-03,163,495,113,10454826,148
2024-04-04,144,583,144,11517644,134
2024-04-05,195,840,212,18086113,190
2024-04-06,201,914,226,21838137,200
2024-04-07,179,616,175,14180720,176
2024-04-08,123,425,123,9300380,115
2024-04-09,114,423,109,8876209,106
2024-04-10,139,575,154,12376182,131
2024-04-11,122,480,125,10299162,115
2024-04-12,190,749,205,19225409,185
2024-04-13,170,878,212,21474050,168
2024-04-14,172,697,202,18178493,166
2024-04-15,134,527,163,12269535,134
2024-04-16,50,231,67,5710830,50
2024-04-17,58,1161,220,12529360,51
2024-04-18,63,1229,241,13220240,60
2024-04-19,82,1378,285,16283488,80
2024-04-20,193,844,199,22933478,190
2024-04-21,195,700,202,17616520,187
2024-04-22,145,558,170,12798017,134
2024-04-23,114,425,121,10029124,109
2024-04-24,107,428,118,9481940,105
2024-04-25,104,429,118,9896700,101
2024-04-26,149,606,168,14274241,147
2024-04-27,220,666,153,17174290,188
2024-04-28,181,632,155,18591782,176
2024-04-29,136,415,108,9325317,124
2024-04-30,101,282,79,6673796,88
2024-05-01,86,353,95,8727760,79
2024-05-02,142,446,116,11074120,135
2024-05-03,288,822,196,26170710,240
2024-05-04,179,717,175,20882342,168
2024-05-05,82,346,78,10533025,78
2024-05-06,34,159,55,3172570,34
2024-05-07,8,25,3,862840,8
2024-05-08,22,58,19,2252660,19
2024-05-09,17,149,28,2909780,14
2024-05-10,65,578,164,12715502,60
2024-05-11,93,732,192,19152716,91
2024-05-12,78,376,111,7635927,73
2024-05-13,64,312,88,6562755,61
2024-05-14,45,501,74,7634500,42
2024-05-15,56,225,70,4199260,46
2024-05-16,41,305,99,6880816,40
2024-05-17,108,421,135,8908416,98
2024-05-18,103,523,142,13191856,103
2024-05-19,84,389,119,7511542,78
2024-05-20,49,204,62,4454410,46
2024-05-21,34,268,85,4557210,30
2024-05-22,20,123,51,2715080,18
2024-05-23,47,269,70,5073050,42
2024-05-24,78,415,131,7893379,77
2024-05-25,122,550,146,11981526,121
2024-05-26,65,381,122,7727093,63
2024-05-27,22,172,56,3584869,22
2024-05-28,20,168,59,2408700,16
2024-05-29,26,330,38,4687736,19
2024-05-30,29,405,66,6132564,27
2024-05-31,49,327,121,6600460,44
2024-06-01,80,358,96,7608720,78
2024-06-02,38,308,96,6191132,36
2024-06-03,19,194,65,3537300,18
2024-06-04,23,47,9,750840,14
2024-06-05,7,57,17,1288734,8
2024-06-06,21,320,65,4931160,20
2024-06-07,40,365,127,5801450,39
2024-06-08,47,181,43,4124790,46
2024-06-09,42,264,86,4523690,41
2024-06-10,10,110,51,2347850,11
2024-06-11,10,83,32,1758690,7
2024-06-12,8,171,45,2774160,8
2024-06-13,22,191,80,5080990,20
2024-06-14,42,351,77,5425844,38
2024-06-15,33,270,37,4887596,32
2024-06-16,39,224,67,4934758,37
2024-06-17,18,264,82,5626825,16
2024-06-18,6,71,28,1465800,5
2024-06-19,5,33,7,503250,6
2024-06-20,15,297,65,4574550,15
