date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-09-14,455,1622,438,45306142,425
2024-09-15,403,1567,423,44574041,396
2024-09-16,342,987,289,22828663,322
2024-09-17,238,850,277,18473263,223
2024-09-18,172,724,245,16689899,165
2024-09-19,210,926,261,19811505,194
2024-09-20,287,1269,321,28729327,274
2024-09-21,419,1570,411,44423103,393
2024-09-22,393,1661,402,43334432,384
2024-09-23,254,768,239,17624662,243
2024-09-24,204,656,213,15510966,196
2024-09-25,219,679,215,15912357,207
2024-09-26,216,821,248,17560759,206
2024-09-27,269,1050,320,25993071,265
2024-09-28,335,1382,340,37264232,329
2024-09-29,283,1081,309,25978308,268
2024-09-30,162,568,204,12277249,155
2024-10-01,147,509,165,11542473,140
2024-10-02,84,916,314,19751610,79
2024-10-03,160,685,234,16636182,144
2024-10-04,263,1100,293,23756721,260
2024-10-05,250,1457,385,41498577,243
2024-10-06,270,1004,263,23731934,259
2024-10-07,175,763,248,17130383,160
2024-10-08,164,787,228,17051392,157
2024-10-09,139,715,221,16107011,139
2024-10-10,149,857,238,15902850,145
2024-10-11,245,1158,300,27880605,237
2024-10-12,276,1604,424,45778430,254
2024-10-13,291,1172,301,35417635,286
2024-10-14,263,874,242,22002545,250
2024-10-15,134,829,296,23335200,125
2024-10-16,118,639,165,13549025,115
2024-10-17,165,816,274,19325992,154
2024-10-18,197,1087,296,26458675,192
2024-10-19,218,1260,388,38052802,215
2024-10-20,188,1257,347,31003146,183
2024-10-21,153,1052,285,22774690,144
2024-10-22,124,772,289,22433476,123
2024-10-23,106,591,208,14760820,94
2024-10-24,189,822,298,21267860,180
2024-10-25,239,1228,310,29036795,231
2024-10-26,219,1388,331,34918578,211
2024-10-27,218,1184,308,27347313,203
2024-10-28,134,608,183,13689353,128
2024-10-29,150,655,228,15449370,140
2024-10-30,123,755,232,16388935,116
2024-10-31,149,683,185,14509357,142
2024-11-01,163,903,246,23013205,150
2024-11-02,237,1403,343,40647502,231
2024-11-03,213,981,286,30050335,208
2024-11-04,118,630,201,15978023,114
2024-11-05,106,477,178,12299730,98
2024-11-06,114,635,203,15358860,106
2024-11-07,135,816,235,21008252,129
2024-11-08,206,1001,311,29462264,198
2024-11-09,239,1309,306,40062517,234
2024-11-10,246,1139,304,31421223,235
2024-11-11,142,575,174,17130146,131
2024-11-12,116,687,209,21308693,109
2024-11-13,123,690,221,19788954,113
2024-11-14,169,968,290,26052774,167
2024-11-15,195,1281,387,38384115,185
2024-11-16,252,1255,318,39397720,241
2024-11-17,221,1104,306,28091601,218
2024-11-18,122,725,186,18415423,112
2024-11-19,82,469,131,11809750,79
2024-11-20,99,652,164,16205723,88
2024-11-21,136,845,265,24330891,127
2024-11-22,141,1111,321,34270545,138
2024-11-23,276,1269,344,42408942,263
2024-11-24,182,979,283,26616464,170
2024-11-25,85,487,156,12374256,79
2024-11-26,61,516,190,16042890,58
2024-11-27,54,419,137,10275850,50
2024-11-28,69,368,95,9561020,63
2024-11-29,159,1061,287,28954574,147
2024-11-30,220,1050,252,34608910,213
2024-12-01,70,567,148,14060230,67
2024-12-02,49,443,162,10499970,48
2024-12-03,48,413,122,10781330,47
2024-12-04,41,305,112,8980580,40
2024-12-05,41,311,119,8668425,39
2024-12-06,86,1090,245,22766855,83
2024-12-07,131,692,183,21013669,131
2024-12-08,63,275,99,8078281,61
2024-12-09,37,278,110,7040740,32
2024-12-10,16,135,99,4767220,16
2024-12-11,15,61,90,3363660,14
2024-12-12,22,86,98,4133610,22
