date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-11-02,428,1465,451,49098938,419
2025-11-03,270,941,297,26608419,264
2025-11-04,154,486,161,11488667,142
2025-11-05,154,519,199,14563223,144
2025-11-06,278,1022,349,27026938,270
2025-11-07,338,1206,385,34695507,322
2025-11-08,337,1526,450,53909528,325
2025-11-09,341,1217,420,38858867,327
2025-11-10,332,1023,348,33383025,311
2025-11-11,283,1042,321,33724294,256
2025-11-12,307,1004,366,31837654,279
2025-11-13,328,1059,372,33987561,307
2025-11-14,298,1472,472,45849062,285
2025-11-15,349,1568,437,55485357,341
2025-11-16,336,1420,453,44792228,316
2025-11-17,300,1135,352,34704887,275
2025-11-18,300,1019,345,31226550,284
2025-11-19,270,941,321,29655776,255
2025-11-20,241,879,309,26547640,229
2025-11-21,337,1400,454,46071251,331
2025-11-22,406,1561,434,55981444,365
2025-11-23,391,1604,426,56138730,383
2025-11-24,332,1342,394,38395630,325
2025-11-25,180,706,270,25031683,173
2025-11-26,214,865,291,26576278,200
2025-11-27,211,722,261,22803506,200
2025-11-28,304,1224,409,37961003,296
2025-11-29,294,1441,420,50882871,293
2025-11-30,245,931,267,29060427,233
2025-12-01,141,892,265,22930280,137
2025-12-02,141,567,250,19892633,128
2025-12-03,114,714,259,17771742,106
2025-12-04,119,569,227,14984934,113
2025-12-05,231,1575,434,45586107,227
2025-12-06,272,1427,410,48927324,269
2025-12-07,236,1064,324,31955021,233
2025-12-08,102,367,190,12584296,101
2025-12-09,99,697,251,18756657,86
2025-12-10,73,321,177,10835052,67
2025-12-11,115,631,209,17173406,112
2025-12-12,203,1259,371,35875980,198
2025-12-13,255,1408,369,46822554,250
2025-12-14,151,643,250,21034162,145
2025-12-15,94,325,189,8415178,91
2025-12-16,84,402,192,13079122,77
2025-12-17,67,174,92,8489562,64
2025-12-18,65,367,105,10355524,63
2025-12-19,153,862,271,24303782,147
2025-12-20,212,1131,325,37196715,206
2025-12-21,121,441,155,13695530,118
2025-12-22,70,256,125,8366848,63
2025-12-23,68,413,151,11055085,65
2025-12-24,69,190,103,6788314,59
2025-12-25,102,431,125,11859841,99
2025-12-26,185,1448,399,34339009,171
2025-12-27,293,1455,345,45485198,269
2025-12-28,357,1261,379,47931839,321
2025-12-29,340,1294,383,49846741,316
2025-12-30,297,1056,339,41788976,254
2025-12-31,411,1321,376,53369968,318
2026-01-01,243,1258,393,51796728,216
2026-01-02,326,1407,400,54216940,296
2026-01-03,176,726,228,29555594,162
2026-01-04,114,439,155,14211161,108
2026-01-05,90,643,99,12742904,88
2026-01-06,26,71,29,3676790,23
2026-01-07,11,38,14,2636160,11
2026-01-08,32,246,94,6797650,29
2026-01-09,45,354,141,10448826,44
2026-01-10,174,761,252,29200899,162
2026-01-11,122,402,167,18102863,122
2026-01-12,42,208,112,6137150,42
2026-01-13,24,120,106,2842664,22
2026-01-14,32,181,127,3694305,27
2026-01-15,24,147,80,3073489,24
2026-01-16,64,426,168,11079394,63
2026-01-17,108,503,167,18302294,104
2026-01-18,64,359,139,9834139,63
2026-01-19,34,202,100,4195154,33
2026-01-20,32,116,80,4395953,30
2026-01-21,27,286,147,7315750,26
2026-01-22,41,209,111,4379211,39
2026-01-23,62,341,140,11405342,60
2026-01-24,100,426,164,17155079,99
2026-01-25,48,245,117,6060513,44
2026-01-26,17,122,104,2744988,17
2026-01-27,30,173,95,4506575,28
2026-01-28,21,250,131,4293550,21
2026-01-29,35,201,103,5453861,35
2026-01-30,51,222,125,6606224,47
2026-01-31,21,149,44,5247511,21
