date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-06-24,115,328,149,8997420,109
2025-06-25,116,449,184,11230274,109
2025-06-26,138,428,208,10938988,132
2025-06-27,277,1041,321,24522417,257
2025-06-28,319,1145,329,31655737,312
2025-06-29,180,600,207,13858460,178
2025-06-30,101,266,137,6419564,100
2025-07-01,69,186,97,4713132,66
2025-07-02,112,342,154,9320883,104
2025-07-03,135,490,202,11628572,128
2025-07-04,245,792,246,19628218,223
2025-07-05,266,1081,293,31096872,253
2025-07-06,162,792,214,17319307,154
2025-07-07,140,479,185,11940548,130
2025-07-08,61,258,118,5415219,58
2025-07-09,77,271,143,7059503,65
2025-07-10,102,291,121,6117447,99
2025-07-11,217,764,253,19020612,207
2025-07-12,260,1043,303,28519202,251
2025-07-13,211,692,249,16574016,195
2025-07-14,117,391,164,8501269,110
2025-07-15,101,438,156,8937121,94
2025-07-16,98,418,161,9004084,94
2025-07-17,137,680,262,17307189,128
2025-07-18,180,664,242,15891056,176
2025-07-19,417,1459,397,42880182,353
2025-07-20,318,1355,383,40082696,302
2025-07-21,237,764,235,18974159,214
2025-07-22,193,655,201,13885380,165
2025-07-23,154,674,209,14561764,139
2025-07-24,224,909,227,19137430,202
2025-07-25,320,1067,309,25944911,270
2025-07-26,292,1274,322,34216927,277
2025-07-27,290,1022,279,25550076,266
2025-07-28,263,880,252,20129795,234
2025-07-29,180,830,259,19731254,168
2025-07-30,220,725,202,15792477,189
2025-07-31,242,874,241,19455728,222
2025-08-01,238,874,259,21116180,214
2025-08-02,227,967,286,26832549,218
2025-08-03,246,879,248,22147324,214
2025-08-04,229,817,229,19993480,189
2025-08-05,163,651,207,16362897,138
2025-08-06,189,595,185,15393343,153
2025-08-07,188,683,210,18398141,159
2025-08-08,208,833,269,22927655,192
2025-08-09,248,931,295,32885890,206
2025-08-10,233,1040,321,39109033,202
2025-08-11,280,1029,326,36543470,253
2025-08-12,215,891,293,33689784,197
2025-08-13,216,791,279,28728364,193
2025-08-14,206,837,270,30444169,183
2025-08-15,150,646,234,25537761,140
2025-08-16,130,551,212,19838955,122
2025-08-17,164,612,211,15839593,142
2025-08-18,222,744,216,16992610,187
2025-08-19,168,655,204,15393817,153
2025-08-20,141,520,157,12148891,126
2025-08-21,118,755,217,10259276,102
2025-08-22,169,684,220,18041953,156
2025-08-23,179,788,229,23152165,171
2025-08-24,179,634,189,15470627,161
2025-08-25,150,584,188,13434113,132
2025-08-26,95,366,145,8355052,82
2025-08-27,75,500,107,9202171,68
2025-08-28,87,325,140,7565512,78
2025-08-29,79,312,118,7609732,75
2025-08-30,89,428,151,12148000,88
2025-08-31,45,143,101,3682434,44
2025-09-01,21,66,18,1140746,18
2025-09-02,8,19,8,920500,7
2025-09-03,11,35,14,1578650,9
2025-09-04,18,55,18,1728108,16
2025-09-05,101,468,168,11373770,96
2025-09-06,109,583,197,15807671,104
2025-09-07,83,329,158,9336014,78
2025-09-08,67,329,151,7242440,60
2025-09-09,35,282,44,4866574,33
2025-09-10,51,188,118,4623335,45
2025-09-11,63,237,126,5962654,57
2025-09-12,95,408,153,9162701,83
2025-09-13,240,960,251,27936546,216
2025-09-14,170,854,262,26522648,168
2025-09-15,47,232,173,5721877,45
2025-09-16,24,90,92,2024624,24
2025-09-17,35,118,100,3323947,32
2025-09-18,55,236,136,5065824,51
2025-09-19,68,296,153,7295486,64
2025-09-20,102,543,152,16621385,93
2025-09-21,94,349,110,9044802,88
2025-09-22,48,174,58,4970723,47
