date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-04-14,172,501,212,14153442,158
2025-04-15,159,509,197,13208089,154
2025-04-16,114,1017,287,20778365,98
2025-04-17,129,1158,347,25161375,126
2025-04-18,173,1441,406,31308088,167
2025-04-19,369,1384,393,38421634,364
2025-04-20,263,834,288,21831410,249
2025-04-21,187,617,233,15438007,177
2025-04-22,143,504,200,11112433,139
2025-04-23,151,507,177,11734245,142
2025-04-24,192,585,203,13931453,183
2025-04-25,240,808,276,19327853,231
2025-04-26,386,1224,340,35750538,362
2025-04-27,365,982,314,26926827,338
2025-04-28,278,826,248,23239758,268
2025-04-29,269,702,230,18910079,251
2025-04-30,282,676,229,17354857,258
2025-05-01,273,771,264,20803357,260
2025-05-02,261,723,225,19632134,251
2025-05-03,533,1541,428,55629810,449
2025-05-04,422,1551,427,57146355,396
2025-05-05,302,1155,339,39726223,301
2025-05-06,73,176,89,5388489,69
2025-05-07,70,243,108,7172461,66
2025-05-08,62,307,94,6652995,56
2025-05-09,131,653,208,15745128,122
2025-05-10,229,805,259,23830716,219
2025-05-11,142,583,220,13966195,134
2025-05-12,135,424,176,10808692,122
2025-05-13,103,559,215,14996703,94
2025-05-14,81,374,123,7656852,73
2025-05-15,108,501,139,9868111,101
2025-05-16,212,761,282,19993696,208
2025-05-17,287,1050,308,31002344,281
2025-05-18,189,704,217,17613945,176
2025-05-19,115,466,130,10192498,108
2025-05-20,124,456,206,15368401,114
2025-05-21,97,648,155,13255013,86
2025-05-22,137,435,235,12038706,128
2025-05-23,210,769,271,18092871,199
2025-05-24,236,954,265,27708456,229
2025-05-25,155,628,209,15594781,150
2025-05-26,102,305,158,7381082,92
2025-05-27,61,198,104,5330276,57
2025-05-28,64,460,107,8950576,60
2025-05-29,110,670,229,13252099,102
2025-05-30,205,654,218,14760664,194
2025-05-31,176,732,222,20265738,172
2025-06-01,75,297,147,7686982,72
2025-06-02,59,293,144,6292400,57
2025-06-03,48,263,149,6901699,46
2025-06-04,33,173,114,4019495,31
2025-06-05,55,389,80,6941665,50
2025-06-06,126,631,203,13964853,123
2025-06-07,167,743,232,19397639,163
2025-06-08,84,409,171,10241684,82
2025-06-09,44,257,116,7624270,41
2025-06-10,37,260,87,6085010,32
2025-06-11,37,236,76,4547342,33
2025-06-12,72,351,135,7657141,69
2025-06-13,86,338,158,8941630,79
2025-06-14,159,805,238,22852646,156
2025-06-15,67,249,132,6477966,66
2025-06-16,52,177,115,3904333,48
2025-06-17,25,109,100,2860320,23
2025-06-18,44,178,102,4727396,40
2025-06-19,26,320,121,6091284,26
2025-06-20,119,491,178,11344957,106
2025-06-21,73,431,122,12295768,71
2025-06-22,57,589,170,13217829,57
2025-06-23,20,85,97,2635265,20
2025-06-24,15,100,93,2525610,13
2025-06-25,24,227,119,4648810,22
2025-06-26,49,136,99,3815340,43
2025-06-27,83,396,147,8274991,73
2025-06-28,100,439,157,12670878,96
2025-06-29,54,265,123,5890789,52
2025-06-30,15,42,73,1011445,15
2025-07-01,13,121,56,2418770,13
2025-07-02,22,91,89,2650975,21
2025-07-03,32,245,133,5252890,28
2025-07-04,55,210,99,5206635,48
2025-07-05,80,364,137,10886932,75
2025-07-06,22,410,159,8954455,21
2025-07-07,27,148,98,3106280,25
2025-07-08,9,53,71,1503715,9
2025-07-09,24,133,98,2923090,16
2025-07-10,23,126,102,2587835,22
2025-07-11,35,246,84,5151176,35
2025-07-12,52,210,65,6112299,51
2025-07-13,26,165,57,3305453,24
