date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-11-30,353,1576,439,52333249,342
2024-12-01,276,1249,356,35274689,263
2024-12-02,163,918,283,27326984,154
2024-12-03,214,855,262,26596188,205
2024-12-04,205,686,270,22913459,198
2024-12-05,200,823,276,25776349,192
2024-12-06,228,1521,403,41989270,224
2024-12-07,338,1603,446,54192402,336
2024-12-08,297,1200,357,34215644,290
2024-12-09,210,834,257,23412650,187
2024-12-10,197,638,218,18846745,176
2024-12-11,166,702,264,21266696,156
2024-12-12,151,753,272,21215682,148
2024-12-13,233,1609,407,44291628,226
2024-12-14,342,1539,404,51641692,340
2024-12-15,270,910,334,27332964,264
2024-12-16,157,502,195,18807536,140
2024-12-17,99,381,137,12220020,96
2024-12-18,110,633,167,15050570,102
2024-12-19,99,517,174,17099019,95
2024-12-20,227,1157,312,36288512,219
2024-12-21,298,1342,352,42514490,294
2024-12-22,225,699,246,22247142,220
2024-12-23,156,640,212,17519835,148
2024-12-24,122,376,141,10568980,113
2024-12-25,126,423,158,11429640,118
2024-12-26,289,1116,345,29159794,273
2024-12-27,278,1546,368,46652607,270
2024-12-28,314,1414,351,46866636,297
2024-12-29,429,1569,410,54509265,398
2024-12-30,399,1470,373,51003075,369
2024-12-31,436,1379,397,55509042,332
2025-01-01,270,1377,369,53934187,245
2025-01-02,362,1431,364,52542966,328
2025-01-03,354,1299,326,49477369,337
2025-01-04,286,1126,277,37865987,276
2025-01-05,144,531,142,14713706,139
2025-01-06,62,313,109,7551381,59
2025-01-07,7,17,7,1293700,7
2025-01-08,23,90,31,2862460,22
2025-01-09,29,96,37,3962380,27
2025-01-10,121,738,182,18619765,119
2025-01-11,237,1183,304,36804943,225
2025-01-12,252,833,242,31362771,244
2025-01-13,82,316,101,9652599,75
2025-01-14,69,291,109,9076075,65
2025-01-15,62,353,136,9409062,61
2025-01-16,70,399,152,12284850,66
2025-01-17,118,616,175,17008723,113
2025-01-18,210,908,266,31753842,206
2025-01-19,110,402,136,11555797,107
2025-01-20,70,299,139,10364650,65
2025-01-21,63,336,118,9518090,61
2025-01-22,55,257,100,7990415,52
2025-01-23,65,349,129,10424924,63
2025-01-24,103,487,151,14169124,102
2025-01-25,181,686,186,24953563,178
2025-01-26,101,515,167,15160384,97
2025-01-27,46,305,139,8838620,45
2025-01-28,63,415,159,12617400,60
2025-01-29,48,342,142,10223060,47
2025-01-30,80,383,150,10472850,73
2025-01-31,98,434,174,13604217,96
2025-02-01,149,781,219,37771630,122
2025-02-02,76,433,176,11845540,74
2025-02-03,42,286,132,8058821,41
2025-02-04,39,188,61,8216800,36
2025-02-05,19,58,20,2765165,18
2025-02-06,14,94,40,1794235,14
2025-02-07,98,574,188,17448020,95
2025-02-08,181,604,157,21452415,170
2025-02-09,120,457,154,15063693,109
2025-02-10,76,294,103,10018289,73
2025-02-11,51,214,81,7013436,52
2025-02-12,38,174,74,4610280,33
2025-02-13,35,254,102,6172665,34
2025-02-14,52,222,89,6113710,52
2025-02-15,86,346,102,13787466,86
2025-02-16,85,471,141,13689899,78
2025-02-17,42,283,114,6439015,37
2025-02-18,32,244,84,5343683,32
2025-02-19,31,150,68,4143030,30
2025-02-20,23,214,92,5325915,23
2025-02-21,70,278,102,7737847,70
2025-02-22,186,628,159,19589654,164
2025-02-23,92,390,115,13441540,89
2025-02-24,38,166,67,4289390,35
2025-02-25,38,274,105,6152040,34
2025-02-26,29,329,99,7021680,29
2025-02-27,36,299,120,6064714,36
