date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-04-30,344,872,292,21762665,318
2025-05-01,343,973,336,25707241,328
2025-05-02,327,936,301,24838819,317
2025-05-03,548,1585,445,57798293,467
2025-05-04,439,1597,443,59495294,414
2025-05-05,372,1375,415,47521403,371
2025-05-06,108,262,124,8144749,103
2025-05-07,86,292,130,8767941,81
2025-05-08,76,334,108,7502223,69
2025-05-09,166,840,259,19357338,155
2025-05-10,288,1002,307,27266164,274
2025-05-11,168,678,248,16133675,160
2025-05-12,162,492,205,13048901,148
2025-05-13,140,675,257,17666102,129
2025-05-14,106,428,151,8826168,95
2025-05-15,127,561,163,11475777,119
2025-05-16,247,902,323,23293789,243
2025-05-17,338,1233,362,35282593,331
2025-05-18,226,792,249,19266101,212
2025-05-19,152,566,176,12747883,145
2025-05-20,155,545,236,17648741,144
2025-05-21,130,737,192,15290018,120
2025-05-22,180,559,277,14927081,169
2025-05-23,256,899,301,22369645,244
2025-05-24,304,1208,341,33825267,296
2025-05-25,210,765,270,18805461,204
2025-05-26,139,371,177,9367825,126
2025-05-27,104,339,156,9333577,99
2025-05-28,94,546,138,11608403,90
2025-05-29,132,746,254,14782435,124
2025-05-30,246,958,255,19651208,232
2025-05-31,229,954,281,26573713,225
2025-06-01,88,337,158,8689182,85
2025-06-02,81,422,172,9511620,77
2025-06-03,63,312,167,8053894,61
2025-06-04,41,197,124,4516951,38
2025-06-05,75,450,101,8490725,69
2025-06-06,157,791,247,16517413,154
2025-06-07,207,800,262,22954789,204
2025-06-08,112,503,200,12343640,110
2025-06-09,58,292,128,8411970,53
2025-06-10,58,322,110,7573820,52
2025-06-11,55,429,129,6219953,51
2025-06-12,92,460,167,10590865,88
2025-06-13,121,495,203,12918570,113
2025-06-14,178,886,266,25932646,175
2025-06-15,100,364,169,9866601,98
2025-06-16,64,223,136,4976422,60
2025-06-17,33,139,109,3494170,31
2025-06-18,59,249,123,6126204,54
2025-06-19,44,387,144,8041464,44
2025-06-20,146,588,204,13408101,132
2025-06-21,122,655,186,18300606,120
2025-06-22,67,714,199,15928329,67
2025-06-23,28,108,105,3243950,28
2025-06-24,21,121,101,3006530,19
2025-06-25,35,283,141,6234090,33
2025-06-26,61,207,121,5190190,55
2025-06-27,124,471,175,10195938,109
2025-06-28,128,612,202,16816111,124
2025-06-29,67,354,145,7584831,65
2025-06-30,24,85,85,2098355,24
2025-07-01,18,100,53,2128680,17
2025-07-02,26,112,94,3188315,25
2025-07-03,39,264,135,5988362,34
2025-07-04,73,297,123,7234835,66
2025-07-05,101,586,177,16051272,96
2025-07-06,37,424,160,9313495,36
2025-07-07,33,150,101,3228140,30
2025-07-08,13,72,76,1890905,13
2025-07-09,25,139,104,3337240,17
2025-07-10,27,107,91,2252435,26
2025-07-11,57,318,106,6771445,56
2025-07-12,73,284,87,8261830,70
2025-07-13,41,272,86,5621606,37
2025-07-14,20,98,39,2563796,18
2025-07-15,28,218,60,4541002,27
2025-07-16,25,219,62,5191840,22
2025-07-17,36,409,133,10631256,33
2025-07-18,51,197,57,4515292,45
2025-07-19,174,800,205,23211682,146
2025-07-20,135,720,211,21858523,129
2025-07-21,55,250,74,6985316,49
2025-07-22,36,160,40,3681285,32
2025-07-23,33,125,37,2850288,28
2025-07-24,67,283,81,6359700,57
2025-07-25,100,368,98,9003975,64
2025-07-26,75,343,94,10009677,68
2025-07-27,53,268,77,6694839,50
2025-07-28,68,238,62,5700951,54
2025-07-29,31,299,70,6468384,30
