date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2025-03-08,340,1491,414,49248183,335
2025-03-09,319,961,315,28425180,311
2025-03-10,238,814,285,21226947,222
2025-03-11,140,435,156,11264395,129
2025-03-12,178,562,191,13198947,166
2025-03-13,157,453,167,11892921,150
2025-03-14,308,1326,379,38727571,300
2025-03-15,402,1465,411,47321704,400
2025-03-16,308,1274,306,31191172,298
2025-03-17,201,733,251,19796808,192
2025-03-18,233,781,261,19802915,221
2025-03-19,326,1040,294,28250263,316
2025-03-20,415,1260,373,35683979,384
2025-03-21,360,1214,377,35899760,353
2025-03-22,380,1514,409,46203911,370
2025-03-23,289,1082,309,30701385,287
2025-03-24,214,826,252,19741693,200
2025-03-25,269,1012,274,24933645,251
2025-03-26,277,1180,300,28747441,257
2025-03-27,318,1167,318,29000625,306
2025-03-28,375,1546,389,41423186,359
2025-03-29,424,1522,407,47063757,391
2025-03-30,327,1182,324,32138257,322
2025-03-31,168,552,165,13150198,154
2025-04-01,198,804,270,17966168,184
2025-04-02,166,668,224,15809169,153
2025-04-03,178,633,199,15179545,169
2025-04-04,239,1038,308,25298347,227
2025-04-05,229,1147,281,31747061,222
2025-04-06,129,435,183,10975807,118
2025-04-07,59,225,126,4616610,54
2025-04-08,82,262,134,6770718,76
2025-04-09,103,456,194,11544480,91
2025-04-10,103,553,193,11548635,93
2025-04-11,183,748,228,18861350,179
2025-04-12,279,995,284,26818263,270
2025-04-13,153,500,174,13118563,149
2025-04-14,74,205,132,6150760,69
2025-04-15,79,309,132,7613230,76
2025-04-16,60,953,232,18396320,50
2025-04-17,76,1117,312,22083445,74
2025-04-18,102,1366,339,28313568,97
2025-04-19,231,995,291,28385252,223
2025-04-20,130,525,222,12812483,122
2025-04-21,83,367,188,8581017,77
2025-04-22,56,327,126,6854602,51
2025-04-23,61,160,99,4468460,55
2025-04-24,79,301,155,7322309,75
2025-04-25,124,489,168,11121961,120
2025-04-26,225,747,212,23013495,204
2025-04-27,161,464,176,14386221,146
2025-04-28,107,317,129,9787905,105
2025-04-29,124,305,121,8554338,114
2025-04-30,113,243,120,7011305,96
2025-05-01,146,488,176,14036972,138
2025-05-02,114,298,120,9178455,108
2025-05-03,415,1224,329,43745184,341
2025-05-04,316,1253,331,45304905,291
2025-05-05,111,465,177,18274285,110
2025-05-06,24,74,77,3048990,22
2025-05-07,23,72,81,2811350,20
2025-05-08,31,212,53,3887040,26
2025-05-09,49,347,97,5902935,42
2025-05-10,98,334,146,10760610,95
2025-05-11,51,234,144,6342680,46
2025-05-12,66,279,138,6349577,61
2025-05-13,45,344,119,8883545,41
2025-05-14,31,249,102,4633935,29
2025-05-15,57,337,110,6428160,54
2025-05-16,108,379,165,10075354,105
2025-05-17,140,493,180,15425454,137
2025-05-18,72,425,145,10074138,65
2025-05-19,49,316,86,6088590,47
2025-05-20,48,204,141,9451100,43
2025-05-21,51,483,99,8946600,42
2025-05-22,49,176,125,4891870,47
2025-05-23,115,407,181,9346685,107
2025-05-24,122,659,205,18918944,118
2025-05-25,67,380,139,9602561,64
2025-05-26,48,194,131,4562955,41
2025-05-27,21,117,94,2591325,21
2025-05-28,30,288,46,5422830,28
2025-05-29,47,435,164,7738024,45
2025-05-30,91,311,137,7549289,86
2025-05-31,66,311,137,9209691,66
2025-06-01,34,155,107,4091340,34
2025-06-02,27,229,124,4346438,27
2025-06-03,26,163,117,4143844,25
2025-06-04,11,139,54,3264985,10
2025-06-05,22,214,18,2997200,18
2025-06-06,55,303,75,6643624,53
