date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2024-03-05,129,447,172,11706740,117
2024-03-06,104,424,191,10057985,106
2024-03-07,134,749,184,14165489,129
2024-03-08,215,976,273,22765461,207
2024-03-09,282,1255,368,35777385,280
2024-03-10,216,809,247,19362217,212
2024-03-11,163,586,221,13495842,141
2024-03-12,115,491,187,10192686,108
2024-03-13,133,500,197,11243095,129
2024-03-14,137,463,179,10626610,135
2024-03-15,249,959,311,23236642,245
2024-03-16,300,1233,333,33518742,299
2024-03-17,261,843,261,21792218,250
2024-03-18,213,725,217,16735817,206
2024-03-19,263,862,245,21578279,249
2024-03-20,243,830,246,21024617,241
2024-03-21,236,783,237,19383899,226
2024-03-22,271,1254,324,28386071,269
2024-03-23,333,1430,370,37115287,323
2024-03-24,303,1118,283,25789177,296
2024-03-25,239,837,216,19097113,235
2024-03-26,234,850,229,19093436,224
2024-03-27,186,939,242,19932263,174
2024-03-28,232,911,264,20994866,222
2024-03-29,282,1073,307,25144584,266
2024-03-30,309,1128,339,31182382,295
2024-03-31,250,948,277,20522713,243
2024-04-01,159,749,282,15542717,145
2024-04-02,139,582,199,11998066,136
2024-04-03,119,483,208,9716414,111
2024-04-04,142,583,209,11540958,132
2024-04-05,193,916,278,19642505,184
2024-04-06,216,1013,273,23764676,215
2024-04-07,163,643,229,14805190,161
2024-04-08,122,579,198,11565021,115
2024-04-09,94,409,193,7923168,88
2024-04-10,114,562,206,11333702,107
2024-04-11,101,401,176,9194308,98
2024-04-12,183,770,252,18214124,181
2024-04-13,168,1036,260,22230431,166
2024-04-14,197,773,264,18906627,192
2024-04-15,118,537,182,12405580,118
2024-04-16,42,210,99,5200300,41
2024-04-17,51,938,213,12118340,46
2024-04-18,51,999,230,12282520,46
2024-04-19,79,1160,284,15678268,75
2024-04-20,209,965,244,22983114,207
2024-04-21,175,706,274,16641810,170
2024-04-22,112,509,194,10924097,101
2024-04-23,96,447,183,8725734,92
2024-04-24,100,416,174,9093160,92
2024-04-25,99,456,202,9354156,96
2024-04-26,160,684,239,15176639,159
2024-04-27,161,511,174,13409985,139
2024-04-28,134,474,180,14261832,129
2024-04-29,73,223,134,4900176,65
2024-04-30,50,143,119,3864966,44
2024-05-01,47,142,123,3797550,44
2024-05-02,57,202,112,4883160,54
2024-05-03,218,672,213,19988428,174
2024-05-04,120,552,180,14918752,113
2024-05-05,40,382,162,11251540,40
2024-05-06,19,95,119,2021080,19
2024-05-07,4,14,72,387200,2
2024-05-08,7,18,87,810300,6
2024-05-09,3,122,71,1857900,3
2024-05-10,35,473,221,10573020,29
2024-05-11,56,646,252,16216142,54
2024-05-12,34,208,136,4345135,31
2024-05-13,30,184,112,3928355,28
2024-05-14,12,393,41,5277690,12
2024-05-15,26,110,124,2076420,17
2024-05-16,23,249,132,5378366,23
2024-05-17,52,297,177,6119897,49
2024-05-18,73,374,163,9376520,73
2024-05-19,33,236,158,4475682,31
2024-05-20,17,170,114,3614820,16
2024-05-21,16,200,136,3146770,14
2024-05-22,5,82,119,1671120,5
2024-05-23,24,191,102,3421620,23
2024-05-24,35,239,179,4629373,34
2024-05-25,57,288,145,6495580,57
2024-05-26,23,163,143,3107912,22
2024-05-27,13,182,130,3862370,13
2024-05-28,12,110,45,1838980,8
2024-05-29,11,288,24,3501020,6
2024-05-30,10,342,44,4637050,9
2024-05-31,19,241,163,4356330,16
2024-06-01,30,200,129,3088346,30
2024-06-02,12,170,56,3817000,11
