date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2023-10-12,53,562,127,7371490,52
2023-10-13,106,661,190,13927429,102
2023-10-14,224,1177,210,30141057,216
2023-10-15,209,867,191,19208138,202
2023-10-16,158,544,109,12367107,145
2023-10-17,118,435,77,9440496,109
2023-10-18,110,776,148,15904610,104
2023-10-19,159,838,167,17764684,147
2023-10-20,220,1026,198,23075438,216
2023-10-21,183,1124,202,30053333,179
2023-10-22,227,848,154,17835872,213
2023-10-23,146,566,129,12612625,135
2023-10-24,149,436,79,9584365,101
2023-10-25,112,641,108,9401756,104
2023-10-26,139,700,120,14526024,130
2023-10-27,210,723,149,16805979,204
2023-10-28,203,1276,219,33998684,195
2023-10-29,204,974,184,20588024,193
2023-10-30,124,477,78,9975991,116
2023-10-31,60,420,51,7188406,58
2023-11-01,58,335,40,6487939,52
2023-11-02,133,423,91,11706801,127
2023-11-03,335,1368,259,41322725,290
2023-11-04,246,1014,180,29333618,216
2023-11-05,141,690,96,17127005,121
2023-11-06,82,496,98,10929432,75
2023-11-07,93,466,91,10936030,87
2023-11-08,103,497,87,13713588,96
2023-11-09,96,411,86,13040400,93
2023-11-10,191,684,143,21215412,185
2023-11-11,138,1127,237,35241000,136
2023-11-12,179,804,155,24344274,169
2023-11-13,117,671,121,14673549,108
2023-11-14,99,533,105,14822080,89
2023-11-15,109,498,81,15584655,101
2023-11-16,102,490,102,18614583,98
2023-11-17,167,854,166,23989926,162
2023-11-18,200,1078,211,35624995,198
2023-11-19,138,757,151,22117559,130
2023-11-20,118,378,78,11962011,104
2023-11-21,95,485,93,13651510,81
2023-11-22,127,583,91,14867979,121
2023-11-23,229,822,173,25915241,207
2023-11-24,217,901,159,27422443,206
2023-11-25,198,1324,240,36901719,184
2023-11-26,155,654,138,19191412,151
2023-11-27,52,187,49,6272560,52
2023-11-28,41,340,50,6693120,41
2023-11-29,38,169,26,5827150,35
2023-11-30,44,152,19,5779410,41
2023-12-01,85,840,127,16531105,81
2023-12-02,160,1239,199,32400672,157
2023-12-03,77,443,65,11357670,77
2023-12-04,41,303,40,7312741,41
2023-12-05,23,195,29,4418490,23
2023-12-06,43,278,44,7336930,38
2023-12-07,33,169,16,4577890,29
2023-12-08,92,655,78,16053033,86
2023-12-09,106,779,104,21999346,102
2023-12-10,40,185,26,5408360,40
2023-12-11,24,122,12,3791000,18
2023-12-12,16,82,7,2073280,16
2023-12-13,21,247,41,6542020,19
2023-12-14,16,156,16,4063270,15
2023-12-15,46,583,61,11936383,44
2023-12-16,64,274,18,8246784,62
2023-12-17,27,153,4,3858694,26
2023-12-18,10,90,3,1560990,9
2023-12-19,9,97,2,1960160,9
2023-12-20,3,43,1,554120,3
2023-12-21,5,84,1,1472720,5
2023-12-22,24,229,40,4464750,24
2023-12-23,54,237,15,8321268,54
2023-12-24,51,183,20,4485553,50
2023-12-25,25,152,10,2552081,23
2023-12-26,25,110,4,2321534,21
2023-12-27,39,153,8,3731814,36
2023-12-28,49,162,12,4510620,49
2023-12-29,90,342,5,9512615,82
2023-12-30,107,340,5,10067050,95
2023-12-31,111,439,24,15076606,92
2024-01-01,103,355,16,12244385,84
2024-01-02,85,352,11,11650578,76
2024-01-03,77,276,6,7489452,70
2024-01-04,56,197,7,4738208,48
2024-01-05,30,84,7,2433372,27
2024-01-06,31,115,7,3238640,30
2024-01-07,23,72,5,2507376,22
2024-01-08,3,11,2,459429,3
2024-01-09,0,0,0,0,0
