date_visit,n_stay,n_people,n_room,amount_fee,n_reserve
2023-10-17,53,204,70,4377910,50
2023-10-18,59,601,150,13603678,54
2023-10-19,170,866,171,18617574,156
2023-10-20,225,1032,198,23755251,220
2023-10-21,197,1168,202,31497793,193
2023-10-22,227,855,154,18007422,214
2023-10-23,154,570,132,13539375,143
2023-10-24,166,472,76,10570890,115
2023-10-25,114,660,110,9739440,108
2023-10-26,149,722,126,15212484,139
2023-10-27,217,743,154,17531379,211
2023-10-28,221,1328,219,35308887,213
2023-10-29,207,989,184,20760655,198
2023-10-30,134,513,82,10862661,127
2023-10-31,76,453,54,8328961,71
2023-11-01,64,347,42,7106669,57
2023-11-02,149,498,94,13455201,141
2023-11-03,339,1381,258,41499935,295
2023-11-04,245,1011,178,29223428,215
2023-11-05,156,730,105,19108377,136
2023-11-06,98,526,100,11213162,91
2023-11-07,102,493,94,12846720,96
2023-11-08,109,512,88,14418948,101
2023-11-09,107,435,87,14426380,102
2023-11-10,198,691,143,22605232,191
2023-11-11,148,1160,244,36542990,146
2023-11-12,189,818,156,24528252,178
2023-11-13,132,709,126,15572097,120
2023-11-14,111,560,107,16180430,101
2023-11-15,117,517,85,16382507,109
2023-11-16,105,492,105,18909463,101
2023-11-17,172,849,165,24282151,167
2023-11-18,208,1090,212,36084575,204
2023-11-19,150,803,151,23143666,142
2023-11-20,133,410,83,13067311,118
2023-11-21,107,518,98,14928750,93
2023-11-22,128,585,92,14932079,122
2023-11-23,238,855,171,26454586,216
2023-11-24,218,894,160,27579053,207
2023-11-25,197,1368,241,37922321,185
2023-11-26,160,678,140,20904332,156
2023-11-27,55,194,50,6902460,55
2023-11-28,48,353,54,7723670,48
2023-11-29,51,184,31,8058960,48
2023-11-30,47,157,21,6400950,44
2023-12-01,93,866,129,17581867,89
2023-12-02,154,1217,198,31839962,151
2023-12-03,84,447,65,11467269,83
2023-12-04,49,317,46,8638181,48
2023-12-05,32,221,34,5284065,30
2023-12-06,52,305,51,8896020,45
2023-12-07,37,178,17,5104540,33
2023-12-08,95,664,80,16867358,89
2023-12-09,112,805,105,23222156,108
2023-12-10,53,226,33,6959577,53
2023-12-11,33,149,18,5662150,27
2023-12-12,24,98,12,3576260,24
2023-12-13,27,264,43,7291580,25
2023-12-14,27,166,19,5261489,25
2023-12-15,65,629,73,15526633,63
2023-12-16,96,424,34,15677394,94
2023-12-17,48,212,22,7779704,47
2023-12-18,18,105,9,3006690,15
2023-12-19,18,116,8,3947160,18
2023-12-20,14,65,8,2822700,12
2023-12-21,18,115,9,4880670,16
2023-12-22,39,268,51,7935490,39
2023-12-23,70,292,30,12432118,70
2023-12-24,62,215,32,6841521,59
2023-12-25,29,170,12,3628624,28
2023-12-26,30,151,22,3735378,27
2023-12-27,50,184,16,5752824,45
2023-12-28,83,215,23,9284870,70
2023-12-29,113,420,17,14713655,104
2023-12-30,121,371,18,11400690,103
2023-12-31,131,474,33,16713686,104
2024-01-01,108,377,16,13073535,89
2024-01-02,183,427,22,15505568,99
2024-01-03,96,341,20,12691332,88
2024-01-04,70,246,13,6768956,60
2024-01-05,36,104,8,2969628,32
2024-01-06,50,180,24,8242370,47
2024-01-07,38,122,14,5938776,37
2024-01-08,7,21,5,1494229,7
2024-01-09,2,6,1,577600,2
2024-01-10,2,5,1,525600,2
2024-01-11,1,2,0,99000,1
2024-01-12,25,149,16,4722160,19
2024-01-13,32,114,8,3497606,30
2024-01-14,15,133,5,2729190,15
